Chocolate_Mid_Price,Strawberries_Mid_Price,Roses_Mid_Price,Gift_Basket_Mid_Price,Gift_Basket_Premium
7998.5,3999.5,14953.5,71313.5,369.0
7998.0,4000.0,14952.5,71310.5,366.0
7999.5,4000.0,14952.0,71311.0,361.0
8001.5,4000.5,14955.5,71327.5,363.0
8002.0,4000.5,14957.5,71332.5,364.0
8002.5,4000.5,14956.5,71334.5,365.0
8003.0,4000.0,14955.5,71329.5,362.0
8002.5,4000.5,14955.0,71328.5,360.5
8002.5,4000.5,14959.5,71331.5,359.0
8002.0,4001.0,14958.0,71326.5,354.5
8004.0,4001.0,14957.0,71340.5,361.5
8002.0,4001.5,14958.0,71332.5,357.5
8000.5,4002.0,14957.5,71320.5,349.0
8002.5,4002.0,14957.0,71332.5,353.5
8003.5,4002.5,14954.0,71351.5,368.5
8002.0,4002.5,14954.0,71350.5,373.5
8003.0,4002.5,14952.5,71355.5,376.0
8003.5,4003.0,14956.0,71376.5,388.5
8003.5,4003.0,14957.5,71379.5,390.0
8003.0,4002.5,14957.5,71382.5,398.0
8004.0,4002.5,14959.5,71400.5,410.0
8002.5,4002.5,14958.5,71392.5,409.0
8003.5,4003.0,14961.5,71404.5,411.0
8002.5,4002.5,14961.5,71391.5,405.0
8002.5,4002.5,14963.5,71384.5,396.0
8003.0,4003.0,14959.5,71389.5,400.0
8003.0,4003.0,14960.5,71381.0,390.5
8003.5,4003.5,14955.5,71386.5,396.0
8002.5,4003.5,14950.0,71379.5,398.5
8001.5,4003.5,14949.0,71374.5,398.5
8001.5,4003.5,14946.5,71376.5,403.0
8001.0,4003.5,14947.0,71386.5,414.5
8001.5,4003.5,14953.5,71396.5,416.0
8003.5,4003.5,14951.0,71409.5,423.5
8002.5,4003.5,14949.5,71410.5,430.0
8001.0,4003.0,14949.5,71398.0,426.5
7999.0,4002.5,14951.0,71388.5,426.5
7999.0,4003.5,14950.5,71377.5,410.0
7999.5,4002.5,14950.0,71373.5,410.5
8000.5,4002.0,14952.0,71384.5,418.5
7999.5,4001.5,14953.5,71379.5,419.0
7999.5,4001.5,14950.5,71388.5,431.0
7999.5,4001.0,14950.5,71396.5,442.0
7998.5,4000.5,14950.5,71393.5,446.0
7998.5,4000.5,14947.5,71390.5,446.0
7998.0,4000.5,14948.0,71382.5,439.5
7999.5,4001.0,14945.5,71391.5,442.0
8000.5,4001.5,14948.5,71401.5,442.0
7999.0,4001.5,14949.0,71401.5,447.5
8000.5,4001.5,14949.5,71401.5,441.0
8001.0,4001.5,14947.5,71401.5,441.0
8001.0,4002.0,14947.0,71406.5,443.5
8001.5,4001.5,14941.5,71389.5,433.0
8004.5,4001.0,14938.5,71395.5,433.0
8005.5,4000.5,14939.5,71398.5,434.0
8004.5,4000.5,14933.5,71394.0,439.5
8006.0,4000.5,14935.5,71404.5,442.0
8006.5,4000.5,14930.5,71397.5,438.0
8005.5,4000.5,14932.5,71393.5,436.0
8007.5,4000.0,14930.5,71389.5,429.0
8007.5,4000.0,14932.5,71399.5,437.0
8008.0,3999.5,14933.0,71401.5,439.5
8006.5,3999.0,14928.5,71390.5,442.0
8008.5,3998.5,14932.5,71392.5,435.0
8007.5,3998.5,14936.5,71387.5,430.0
8006.5,3998.5,14936.0,71390.5,437.5
8007.0,3998.5,14935.5,71391.5,437.0
8006.5,3998.5,14934.5,71388.5,437.0
8005.5,3998.0,14932.0,71393.5,451.5
8008.0,3998.5,14935.0,71398.5,440.5
8008.5,3998.5,14933.5,71395.5,437.0
8008.5,3998.5,14933.5,71405.5,447.0
8010.5,3999.0,14931.0,71411.5,444.5
8011.5,3999.0,14929.5,71405.5,436.0
8010.5,3998.0,14925.5,71394.5,439.0
8011.0,3997.5,14929.5,71392.5,434.0
8011.5,3998.0,14928.5,71392.5,430.0
8011.5,3997.5,14931.5,71395.5,433.0
8011.5,3998.0,14931.5,71398.0,432.5
8011.0,3997.5,14929.5,71397.5,439.0
8010.5,3997.5,14928.5,71397.5,442.0
8012.0,3996.5,14927.0,71410.5,456.5
8013.5,3997.0,14927.0,71409.5,446.5
8012.5,3996.5,14926.0,71406.0,451.0
8012.0,3996.5,14925.5,71394.5,442.0
8013.0,3996.5,14921.5,71385.5,433.0
8012.5,3997.5,14919.0,71376.5,422.5
8012.5,3997.5,14923.5,71384.5,426.0
8011.0,3997.5,14921.5,71381.5,431.0
8010.0,3998.0,14918.5,71366.5,420.0
8011.5,3997.5,14919.5,71379.5,429.0
8011.5,3997.5,14923.5,71385.5,431.0
8011.5,3997.5,14919.5,71380.5,430.0
8010.5,3998.0,14919.0,71377.5,428.5
8010.5,3998.5,14917.0,71381.5,431.5
8010.5,3999.0,14912.5,71369.5,421.0
8010.0,3999.0,14914.5,71383.5,435.0
8011.5,3999.0,14914.5,71385.5,431.0
8009.0,3999.5,14914.5,71377.0,429.5
8010.5,3999.5,14912.5,71379.5,428.0
8011.0,3999.5,14913.5,71378.5,424.0
8009.5,3998.0,14912.0,71364.5,426.5
8010.0,3997.5,14911.5,71358.5,422.0
8011.0,3998.5,14908.5,71357.5,414.0
8010.5,3998.5,14905.0,71344.5,406.5
8010.5,3998.0,14908.5,71343.5,405.0
8010.5,3998.0,14907.5,71344.5,407.0
8009.5,3998.0,14908.0,71335.5,401.5
8007.5,3997.5,14908.0,71319.5,396.5
8007.5,3997.5,14906.5,71319.5,398.0
8008.0,3997.0,14905.5,71311.5,392.0
8008.0,3997.5,14907.0,71313.5,389.5
8010.5,3997.5,14906.5,71326.5,393.0
8010.0,3997.5,14905.5,71327.5,397.0
8013.0,3997.5,14905.5,71339.5,397.0
8014.0,3997.5,14909.0,71357.5,407.5
8013.5,3998.0,14911.0,71357.5,404.5
8013.5,3998.5,14912.0,71356.5,399.5
8016.0,3998.5,14910.5,71355.5,390.0
8015.5,3998.5,14906.5,71347.5,388.0
8015.0,3998.0,14909.5,71349.5,392.0
8014.5,3998.5,14912.0,71348.5,387.5
8015.5,3998.5,14911.5,71363.5,399.0
8014.5,3999.0,14913.0,71369.5,404.5
8015.5,3999.0,14915.5,71381.5,410.0
8017.5,3999.5,14917.5,71386.5,402.0
8015.5,3999.5,14920.5,71381.5,402.0
8015.5,3999.5,14919.0,71382.5,404.5
8017.0,3999.5,14923.0,71381.5,393.5
8016.0,3999.5,14919.5,71372.5,392.0
8017.0,3999.5,14922.0,71378.5,391.5
8016.5,3999.0,14923.5,71364.5,381.0
8016.0,3998.5,14926.0,71367.0,386.0
8017.0,3998.5,14931.5,71387.5,397.0
8018.5,3999.0,14935.5,71404.5,401.0
8017.5,3999.5,14932.0,71394.5,395.5
8019.5,3999.0,14927.5,71394.5,395.0
8018.5,3999.5,14929.5,71401.5,401.0
8017.5,3999.5,14926.5,71393.5,400.0
8017.0,3999.5,14926.5,71389.5,398.0
8017.0,4000.0,14929.0,71391.0,394.0
8021.0,3999.0,14924.5,71401.5,399.0
8020.5,3999.0,14918.5,71404.0,409.5
8020.0,3999.5,14919.5,71393.5,397.0
8018.0,3999.5,14919.5,71393.5,405.0
8020.5,3999.5,14918.5,71403.5,406.0
8021.5,4000.0,14918.5,71409.0,404.5
8021.5,4000.0,14916.5,71399.5,397.0
8022.0,4000.0,14912.0,71397.5,397.5
8023.5,4000.5,14911.5,71402.5,394.0
8024.5,4001.0,14908.5,71391.5,379.0
8024.5,4000.5,14904.0,71376.5,371.5
8025.5,3999.5,14905.5,71373.5,369.0
8025.5,4001.0,14905.5,71370.5,357.0
8025.0,4001.0,14906.5,71369.0,356.5
8025.5,4000.5,14903.5,71357.5,349.0
8026.0,4000.5,14901.5,71367.5,359.0
8025.5,4001.0,14899.0,71370.5,363.5
8026.0,4001.0,14896.5,71369.5,363.0
8027.5,4001.5,14897.0,71387.5,371.5
8027.0,4001.0,14894.5,71393.5,385.0
8029.0,4001.0,14895.5,71405.5,388.0
8028.5,4000.5,14896.5,71392.5,379.0
8028.0,4000.0,14902.5,71396.5,382.0
8027.5,3999.5,14898.5,71395.5,390.0
8029.0,4000.5,14901.0,71403.5,383.5
8030.5,4000.5,14900.5,71410.5,385.0
8030.0,4001.0,14900.5,71416.0,389.5
8029.0,4001.0,14896.5,71414.5,396.0
8030.5,4001.0,14895.5,71422.5,399.0
8029.0,4000.5,14897.5,71418.5,402.0
8026.5,4000.5,14897.0,71409.5,403.5
8028.5,4000.5,14897.5,71410.5,396.0
8028.5,4000.0,14896.5,71415.5,405.0
8029.0,4000.5,14899.5,71429.5,411.0
8029.0,4000.5,14899.5,71423.5,405.0
8030.5,4000.0,14893.5,71418.5,403.0
8029.5,3999.5,14891.5,71417.5,411.0
8028.5,4000.0,14886.0,71414.5,414.5
8028.5,3999.5,14876.5,71400.0,412.5
8030.0,3999.5,14875.5,71391.5,399.0
8031.5,4000.0,14879.0,71407.5,402.5
8032.0,4000.0,14879.5,71413.5,406.0
8032.0,4000.5,14875.5,71415.5,409.0
8033.0,4000.5,14873.5,71420.5,412.0
8033.0,4001.0,14876.5,71425.5,411.0
8032.5,4001.0,14876.5,71419.5,407.0
8030.5,4001.0,14877.0,71408.5,403.5
8032.0,4001.0,14876.5,71411.5,401.0
8034.0,4001.0,14876.5,71434.5,416.0
8033.5,4000.5,14879.0,71432.5,416.5
8034.5,4001.0,14880.5,71439.5,415.0
8034.5,4000.5,14881.5,71436.5,414.0
8033.5,4001.0,14878.5,71436.5,418.0
8032.0,4001.5,14879.5,71441.5,425.0
8030.5,4002.0,14877.5,71434.5,423.0
8031.5,4002.5,14880.5,71442.5,421.0
8031.5,4002.5,14877.5,71439.5,421.0
8031.5,4002.5,14876.5,71432.5,415.0
8033.0,4001.5,14876.5,71429.5,412.0
8031.5,4000.5,14873.0,71417.5,415.5
8031.5,4000.5,14878.0,71421.5,414.5
8031.0,4000.0,14882.0,71418.5,412.5
8030.0,4000.5,14880.5,71405.5,402.0
8029.5,4000.5,14882.5,71405.5,402.0
8030.0,4000.0,14884.0,71401.5,397.5
8031.5,3999.5,14876.5,71415.5,416.0
8032.0,3999.5,14877.5,71408.5,406.0
8030.0,3999.5,14877.0,71392.5,398.5
8031.0,4000.0,14877.5,71391.5,390.0
8032.0,4000.0,14874.5,71387.5,385.0
8031.0,3999.5,14873.5,71381.5,387.0
8033.0,4000.0,14873.0,71391.0,386.0
8030.5,4000.0,14876.5,71375.5,377.0
8030.5,3999.5,14877.5,71371.5,375.0
8031.0,4000.0,14877.5,71378.5,377.0
8031.5,4000.0,14881.5,71386.5,379.0
8032.5,4000.0,14880.0,71387.5,377.5
8033.0,3999.5,14878.5,71381.5,374.0
8033.5,3999.5,14873.5,71369.5,365.0
8035.5,3999.5,14878.0,71374.5,357.5
8036.0,3999.5,14880.5,71380.0,358.5
8035.5,3999.5,14883.5,71383.5,361.0
8036.0,3999.5,14885.5,71393.5,367.0
8036.5,3999.0,14885.5,71392.5,367.0
8035.5,3999.0,14886.0,71392.5,370.5
8035.5,3998.5,14885.5,71388.5,370.0
8035.5,3998.5,14884.5,71396.5,379.0
8036.0,3998.5,14885.0,71392.5,372.5
8036.5,3997.5,14889.5,71395.5,375.0
8036.5,3998.0,14890.5,71405.5,381.0
8038.0,3997.5,14890.5,71401.5,374.0
8036.5,3998.0,14889.0,71394.5,371.5
8038.0,3998.0,14887.5,71396.5,369.0
8037.0,3998.0,14891.5,71404.5,377.0
8038.0,3997.5,14893.0,71412.0,382.0
8038.0,3997.5,14893.5,71413.5,383.0
8039.5,3998.0,14892.5,71426.5,388.0
8038.5,3997.5,14889.0,71423.5,395.5
8039.5,3998.0,14889.0,71431.5,396.5
8039.5,3998.5,14891.5,71447.5,407.0
8039.0,3998.0,14890.5,71442.0,407.5
8040.5,3998.5,14889.5,71447.5,405.0
8039.5,3998.5,14889.0,71446.5,408.5
8039.5,3998.5,14889.5,71438.5,400.0
8040.0,3998.5,14884.5,71429.0,393.5
8039.5,3998.0,14884.0,71422.5,392.5
8040.0,3998.0,14881.5,71424.5,395.0
8042.0,3998.0,14883.5,71429.5,390.0
8041.5,3997.5,14882.0,71413.5,380.5
8042.5,3997.0,14883.5,71427.5,392.0
8041.5,3997.5,14887.5,71431.5,393.0
8041.5,3996.5,14887.0,71428.5,396.5
8040.5,3997.5,14885.5,71421.5,389.0
8039.5,3997.5,14885.5,71419.5,391.0
8037.5,3997.5,14885.5,71407.5,387.0
8036.5,3997.5,14883.0,71405.5,391.5
8034.0,3998.0,14884.5,71401.0,392.5
8034.5,3998.0,14890.0,71399.5,383.5
8035.5,3997.5,14889.5,71406.0,389.5
8035.5,3997.0,14888.5,71396.5,384.0
8034.5,3997.5,14885.5,71388.0,379.5
8034.5,3997.0,14886.5,71384.0,377.5
8034.0,3997.0,14883.0,71381.5,380.5
8033.5,3997.0,14880.0,71380.5,384.5
8033.5,3997.5,14883.5,71389.5,387.0
8031.5,3997.5,14881.0,71365.5,373.5
8033.5,3996.5,14884.0,71382.5,385.5
8034.0,3997.0,14888.5,71390.5,384.0
8034.5,3997.0,14889.0,71395.0,386.0
8032.0,3996.5,14890.5,71376.5,379.0
8031.0,3996.0,14896.0,71380.0,384.0
8032.5,3997.0,14895.5,71396.5,389.0
8032.0,3996.5,14893.5,71390.5,390.0
8031.5,3997.0,14890.0,71388.0,390.0
8034.5,3996.5,14890.0,71404.5,397.5
8033.0,3996.0,14894.0,71406.5,404.5
8033.5,3996.0,14896.5,71406.5,400.0
8033.5,3996.0,14894.5,71397.5,393.0
8034.0,3996.5,14891.5,71387.5,381.0
8033.5,3996.5,14890.5,71370.5,367.0
8033.5,3997.0,14891.0,71376.5,369.5
8034.0,3997.0,14890.5,71378.5,370.0
8037.0,3996.5,14891.0,71388.5,370.5
8037.5,3996.5,14892.0,71393.5,372.5
8038.0,3996.0,14891.0,71393.5,374.5
8037.5,3996.0,14891.0,71398.5,381.5
8037.5,3996.0,14891.5,71407.5,390.0
8037.5,3996.0,14891.5,71406.5,389.0
8037.5,3996.5,14892.5,71414.5,393.0
8037.5,3996.0,14898.0,71424.5,400.5
8037.0,3996.5,14899.5,71423.5,397.0
8037.0,3996.5,14899.5,71423.5,397.0
8038.5,3996.5,14895.0,71420.5,392.5
8038.0,3996.5,14896.0,71407.0,380.0
8038.0,3995.5,14890.5,71402.5,387.0
8039.5,3995.0,14886.5,71389.5,375.0
8037.0,3995.5,14889.0,71384.5,374.5
8039.5,3995.5,14891.0,71391.5,369.5
8040.0,3995.5,14890.5,71393.5,370.0
8039.5,3996.0,14885.5,71393.5,374.0
8040.5,3995.5,14884.5,71394.5,375.0
8040.5,3996.0,14882.5,71388.5,368.0
8039.0,3996.0,14884.5,71387.5,371.0
8038.5,3995.5,14891.0,71388.5,370.5
8040.0,3995.5,14891.5,71403.5,379.0
8040.5,3996.0,14889.5,71401.5,374.0
8042.0,3996.5,14886.0,71414.5,381.5
8042.5,3997.0,14885.5,71419.5,382.0
8041.0,3997.0,14885.5,71407.0,375.5
8040.5,3996.5,14882.0,71409.5,386.5
8041.5,3997.0,14882.5,71418.5,388.0
8041.0,3997.0,14879.0,71418.0,393.0
8040.0,3996.5,14882.5,71418.0,396.5
8039.5,3998.0,14885.5,71413.5,382.0
8040.0,3998.0,14888.5,71419.5,383.0
8039.0,3998.5,14887.0,71424.5,390.5
8040.0,3998.5,14888.5,71428.0,388.5
8037.5,3998.5,14888.0,71426.5,397.5
8036.0,3998.0,14886.5,71418.5,400.0
8035.5,3998.0,14886.0,71424.0,408.0
8035.5,3998.0,14882.5,71426.5,414.0
8036.5,3998.0,14878.0,71422.5,410.5
8036.5,3997.5,14880.5,71418.5,407.0
8035.0,3998.5,14879.5,71410.5,400.0
8036.0,3998.5,14880.5,71419.5,404.0
8035.0,3998.5,14883.5,71422.5,408.0
8035.5,3999.5,14878.5,71420.5,403.0
8034.0,3999.0,14876.0,71410.5,404.5
8034.5,3999.5,14876.5,71425.0,413.5
8035.0,3999.5,14877.5,71425.5,411.0
8033.5,3999.5,14876.5,71423.0,415.5
8034.5,3999.5,14879.5,71437.5,423.0
8034.0,3999.0,14880.0,71436.5,426.5
8035.5,3999.0,14876.5,71424.5,412.0
8036.0,3998.5,14873.5,71425.5,417.0
8035.0,3998.5,14876.5,71419.5,412.0
8034.5,3998.5,14877.5,71424.5,418.0
8033.5,3998.5,14872.5,71402.5,405.0
8033.0,3997.5,14876.0,71402.5,409.5
8032.5,3997.5,14877.5,71406.5,414.0
8032.5,3997.5,14881.5,71417.5,421.0
8033.0,3997.5,14880.5,71425.5,428.0
8034.5,3997.5,14879.5,71435.5,433.0
8034.5,3997.5,14876.5,71434.5,435.0
8034.5,3997.5,14883.5,71441.5,435.0
8035.5,3997.5,14883.0,71437.5,427.5
8037.0,3997.0,14887.5,71451.5,434.0
8036.0,3997.5,14885.5,71457.5,443.0
8035.5,3997.5,14886.0,71460.0,447.0
8035.5,3997.5,14881.5,71449.5,441.0
8036.0,3997.5,14880.5,71442.5,433.0
8034.5,3997.5,14883.0,71437.5,431.5
8035.0,3997.0,14879.5,71442.5,441.0
8035.5,3997.0,14882.5,71447.0,440.5
8037.5,3997.0,14883.5,71452.5,437.0
8037.5,3997.0,14880.5,71447.5,435.0
8036.0,3996.5,14879.0,71443.5,441.5
8035.0,3996.5,14877.5,71432.5,436.0
8035.0,3996.5,14877.5,71429.5,433.0
8033.5,3996.5,14876.0,71420.5,431.5
8035.0,3996.5,14873.5,71417.5,425.0
8034.0,3996.5,14872.5,71426.5,439.0
8036.5,3996.0,14870.0,71425.5,433.5
8035.5,3995.5,14866.5,71412.0,430.5
8035.0,3996.0,14866.5,71424.5,442.0
8036.5,3995.5,14868.5,71428.5,441.0
8035.5,3995.5,14864.5,71417.5,438.0
8035.5,3995.0,14864.5,71415.5,439.0
8037.0,3995.0,14862.5,71418.5,438.0
8038.0,3995.0,14859.5,71421.5,440.0
8038.5,3995.5,14862.0,71423.5,434.5
8038.5,3995.0,14860.5,71419.5,435.0
8038.0,3995.0,14865.0,71423.5,436.5
8038.5,3995.5,14862.5,71435.5,446.0
8039.0,3995.0,14863.5,71434.5,445.0
8037.5,3995.5,14863.0,71431.5,445.5
8038.5,3995.0,14861.0,71432.5,447.5
8038.0,3995.5,14862.5,71428.0,440.5
8038.0,3995.5,14862.0,71422.5,435.5
8040.5,3995.5,14863.5,71438.5,440.0
8040.5,3994.5,14863.5,71425.5,433.0
8041.5,3994.5,14860.5,71428.5,435.0
8043.5,3995.0,14860.5,71436.5,432.0
8045.5,3995.5,14860.5,71455.5,440.0
8045.5,3995.0,14863.0,71451.5,436.5
8048.0,3994.5,14860.5,71463.5,444.0
8047.5,3995.0,14860.5,71470.5,450.0
8049.0,3995.0,14855.5,71476.5,455.0
8051.5,3995.0,14857.5,71488.5,455.0
8051.0,3994.5,14854.5,71490.0,464.5
8050.5,3995.5,14849.5,71485.5,461.0
8050.5,3995.5,14849.0,71482.5,458.5
8050.5,3995.5,14852.5,71490.5,463.0
8050.5,3996.0,14848.0,71487.5,461.5
8050.0,3996.0,14845.0,71484.5,463.5
8049.0,3996.0,14842.5,71485.5,471.0
8048.0,3995.5,14839.5,71474.5,470.0
8049.5,3995.5,14840.5,71477.5,466.0
8048.5,3996.0,14838.5,71477.5,469.0
8049.0,3994.5,14836.5,71465.5,466.0
8046.5,3994.5,14838.0,71445.5,454.5
8049.0,3994.5,14835.5,71448.5,450.0
8048.0,3994.5,14837.0,71446.0,450.0
8048.0,3995.0,14834.5,71439.5,443.0
8047.5,3995.5,14831.0,71426.5,432.5
8047.0,3995.0,14825.5,71420.5,437.0
8048.5,3995.0,14831.0,71427.5,432.5
8047.5,3995.5,14830.0,71427.5,434.5
8046.5,3994.5,14830.5,71421.0,437.5
8047.0,3994.5,14830.5,71435.5,450.0
8047.0,3994.5,14831.5,71440.5,454.0
8046.5,3995.0,14831.5,71444.5,457.0
8047.5,3994.5,14836.5,71462.5,469.0
8047.0,3994.5,14833.5,71453.5,465.0
8045.5,3994.5,14829.5,71449.5,471.0
8045.0,3994.5,14826.5,71449.5,476.0
8046.5,3994.0,14822.5,71441.5,469.0
8046.5,3993.0,14824.5,71431.0,462.5
8043.0,3993.0,14827.0,71424.5,467.5
8043.0,3993.0,14824.5,71427.5,473.0
8043.5,3992.5,14820.5,71423.5,474.0
8044.0,3992.0,14819.5,71413.5,466.0
8044.5,3992.5,14823.5,71413.0,456.5
8045.0,3992.5,14815.5,71408.5,458.0
8044.5,3992.5,14816.5,71412.0,462.5
8046.5,3993.0,14813.5,71414.5,457.0
8046.5,3992.0,14816.5,71414.5,460.0
8047.0,3993.0,14813.5,71414.5,455.0
8048.5,3992.5,14812.5,71425.5,464.0
8049.0,3992.5,14808.5,71414.5,455.0
8048.0,3992.5,14806.0,71403.5,450.5
8047.0,3992.5,14809.5,71409.5,457.0
8048.5,3992.0,14812.0,71412.5,454.5
8049.5,3991.5,14811.0,71408.5,450.5
8048.0,3991.5,14808.5,71397.0,447.5
8047.5,3991.0,14803.0,71398.5,459.5
8047.0,3990.5,14802.0,71395.5,462.5
8046.5,3991.0,14802.0,71402.5,468.5
8043.5,3990.5,14801.5,71383.5,465.0
8043.5,3990.5,14801.5,71381.5,463.0
8044.5,3990.5,14798.5,71384.5,465.0
8044.5,3990.5,14798.0,71387.5,468.5
8042.5,3990.5,14798.0,71374.5,463.5
8043.0,3990.0,14801.5,71365.5,452.0
8044.0,3990.5,14806.5,71379.5,454.0
8044.5,3990.5,14806.5,71382.5,455.0
8044.0,3990.5,14804.5,71386.5,463.0
8045.0,3990.5,14804.0,71378.5,451.5
8046.5,3990.5,14802.5,71376.5,445.0
8046.0,3991.0,14800.5,71372.0,441.5
8046.5,3991.0,14800.5,71366.5,434.0
8045.5,3990.5,14797.0,71362.5,440.5
8046.5,3990.5,14798.5,71363.5,436.0
8043.5,3990.5,14798.5,71349.5,434.0
8040.5,3991.5,14799.5,71333.5,423.0
8039.0,3991.5,14798.5,71318.5,415.0
8037.5,3990.5,14796.5,71312.5,423.0
8037.5,3990.5,14794.0,71308.5,421.5
8035.5,3990.0,14793.5,71295.5,420.0
8036.5,3990.0,14791.5,71295.5,418.0
8035.5,3990.0,14792.5,71279.5,405.0
8033.5,3989.5,14792.5,71280.5,417.0
8032.5,3989.5,14788.5,71263.5,408.0
8034.0,3989.5,14788.5,71264.5,403.0
8034.5,3989.0,14785.0,71248.5,391.5
8034.5,3989.5,14783.5,71250.5,392.0
8034.0,3989.0,14782.5,71241.0,388.5
8036.5,3989.5,14776.5,71254.5,395.0
8035.0,3990.0,14776.5,71258.5,402.0
8033.5,3990.5,14777.5,71246.5,392.0
8034.5,3990.0,14776.5,71264.5,410.0
8033.0,3990.0,14775.5,71242.5,395.0
8033.0,3990.0,14774.5,71244.5,398.0
8034.0,3989.5,14771.5,71244.5,400.0
8034.0,3989.5,14771.0,71249.5,405.5
8033.0,3989.5,14769.5,71239.5,401.0
8032.0,3989.0,14769.5,71230.5,399.0
8031.5,3988.5,14766.5,71219.0,395.5
8032.5,3988.5,14767.0,71212.5,384.5
8031.0,3989.0,14767.5,71208.5,383.0
8032.0,3989.0,14767.0,71215.5,386.5
8030.5,3989.0,14765.5,71218.5,397.0
8030.5,3989.5,14767.5,71220.5,394.0
8030.5,3989.5,14762.5,71209.5,388.0
8032.5,3989.5,14764.0,71217.5,386.5
8031.5,3989.5,14764.5,71215.5,388.0
8031.5,3989.5,14765.5,71214.5,386.0
8030.0,3990.0,14766.5,71214.5,388.0
8030.0,3989.5,14764.5,71219.5,398.0
8031.0,3989.5,14763.5,71209.5,385.0
8030.5,3988.5,14765.5,71199.5,381.0
8033.5,3988.5,14766.5,71207.5,376.0
8034.5,3988.5,14767.5,71211.5,375.0
8033.5,3988.5,14763.0,71206.5,378.5
8034.0,3989.0,14764.5,71222.5,388.0
8033.5,3988.0,14767.5,71212.5,383.0
8031.5,3988.0,14770.5,71209.0,384.5
8033.5,3988.0,14771.5,71216.5,383.0
8033.0,3987.0,14767.0,71207.5,386.5
8033.0,3987.5,14769.5,71215.5,389.0
8033.5,3987.5,14769.0,71218.5,390.5
8034.5,3987.5,14762.0,71218.5,393.5
8033.5,3987.5,14763.0,71205.0,383.0
8033.5,3987.5,14759.0,71207.5,389.5
8032.5,3987.5,14755.5,71199.5,389.0
