Chocolate_Mid_Price,Strawberries_Mid_Price,Roses_Mid_Price,Gift_Basket_Mid_Price,Gift_Basket_Premium
7895.0,4035.5,14404.5,70607.5,410.0
7895.5,4035.5,14402.5,70598.5,401.0
7897.0,4035.5,14401.5,70607.5,405.0
7896.5,4035.5,14400.5,70612.5,413.0
7896.5,4035.5,14398.5,70607.5,410.0
7896.5,4035.5,14400.0,70606.5,407.5
7896.5,4035.5,14403.0,70610.5,408.5
7895.5,4035.5,14399.5,70598.5,404.0
7895.0,4034.5,14398.0,70581.5,396.5
7897.5,4034.5,14397.0,70587.5,393.5
7897.5,4034.5,14393.5,70578.5,388.0
7896.0,4034.0,14389.5,70566.5,389.0
7898.5,4034.0,14388.5,70581.0,394.5
7898.5,4034.0,14386.0,70583.5,399.5
7898.5,4034.5,14386.5,70592.5,405.0
7899.5,4034.5,14388.5,70605.5,412.0
7900.0,4034.5,14389.0,70597.0,401.0
7899.5,4034.0,14389.5,70595.5,404.0
7899.0,4034.0,14387.0,70592.5,405.5
7898.5,4033.5,14385.5,70585.5,405.0
7897.5,4033.5,14386.5,70580.0,402.5
7897.0,4034.0,14387.5,70583.5,404.0
7896.0,4034.5,14387.5,70586.0,407.5
7896.5,4034.0,14388.5,70581.0,402.5
7897.0,4033.5,14387.5,70582.5,406.0
7897.0,4034.0,14384.5,70583.0,406.5
7896.5,4033.5,14385.5,70580.5,408.0
7897.0,4034.0,14384.0,70580.5,404.5
7897.0,4033.5,14379.5,70564.5,396.0
7898.5,4033.5,14381.5,70575.0,398.5
7899.0,4034.0,14382.5,70584.5,402.0
7898.5,4034.0,14384.0,70589.5,407.5
7897.5,4033.5,14382.5,70579.5,406.0
7897.0,4033.5,14386.5,70583.5,408.0
7895.5,4033.0,14387.5,70564.5,397.0
7895.0,4033.5,14389.5,70558.5,388.0
7894.5,4033.0,14388.0,70545.0,381.0
7896.5,4033.5,14387.0,70548.5,374.5
7896.0,4033.5,14390.5,70554.5,379.0
7897.0,4034.0,14390.0,70557.5,375.5
7895.5,4033.5,14390.0,70556.5,383.5
7895.5,4033.5,14393.5,70554.0,377.5
7895.0,4033.5,14396.5,70566.5,389.0
7894.5,4033.5,14397.0,70561.5,385.5
7894.5,4033.0,14401.5,70570.5,393.0
7896.5,4032.5,14397.5,70580.5,402.0
7896.5,4032.5,14397.5,70580.5,402.0
7896.0,4032.5,14396.0,70579.5,404.5
7896.0,4032.5,14399.5,70581.5,403.0
7895.5,4032.5,14403.5,70584.5,404.0
7894.5,4032.5,14402.5,70582.5,407.0
7895.5,4032.5,14402.5,70588.5,409.0
7894.5,4032.5,14404.5,70581.5,404.0
7895.0,4032.5,14406.0,70583.5,402.5
7895.5,4032.5,14406.5,70586.5,403.0
7895.0,4032.5,14409.0,70595.0,411.0
7896.5,4032.5,14414.0,70611.5,416.5
7894.5,4033.0,14414.5,70605.5,415.0
7895.5,4032.5,14411.5,70598.5,410.0
7894.5,4033.0,14410.5,70601.0,414.5
7895.0,4033.5,14410.5,70597.5,406.0
7896.5,4033.5,14409.5,70600.5,404.0
7895.0,4033.5,14411.0,70605.5,413.5
7894.0,4033.5,14413.0,70598.5,408.5
7895.0,4034.0,14415.5,70602.5,403.0
7895.0,4034.5,14416.5,70607.0,403.5
7897.0,4034.5,14417.0,70622.0,410.0
7897.5,4035.0,14414.0,70630.5,416.5
7898.0,4035.0,14413.0,70637.5,422.5
7898.5,4034.5,14410.5,70631.5,420.0
7899.5,4034.5,14411.5,70642.5,426.0
7897.5,4034.5,14411.0,70628.5,420.5
7897.0,4033.5,14410.5,70621.5,422.0
7897.5,4034.0,14412.0,70624.5,418.5
7897.5,4033.5,14411.5,70624.5,422.0
7895.5,4033.5,14414.0,70625.5,428.5
7896.0,4034.0,14416.5,70635.0,430.5
7894.5,4034.0,14414.0,70626.5,430.5
7895.0,4033.5,14417.5,70627.5,429.0
7894.0,4032.5,14416.5,70617.0,429.5
7893.5,4032.0,14414.5,70600.5,420.0
7893.0,4032.5,14413.5,70593.5,413.0
7892.0,4032.5,14410.0,70580.5,407.5
7891.5,4032.5,14410.5,70588.5,417.0
7891.0,4032.5,14413.5,70589.5,417.0
7890.5,4032.5,14409.5,70579.5,413.0
7891.5,4032.5,14410.5,70587.5,416.0
7891.5,4032.5,14412.0,70590.5,417.5
7891.5,4032.5,14413.5,70591.5,417.0
7889.5,4032.5,14415.5,70578.0,409.5
7891.5,4033.0,14416.5,70592.5,412.0
7891.5,4032.5,14415.0,70595.5,419.5
7891.0,4033.0,14417.0,70597.5,418.5
7891.5,4032.5,14418.0,70606.5,427.5
7890.5,4032.5,14419.5,70603.5,427.0
7892.5,4033.0,14420.5,70620.5,432.0
7893.5,4033.0,14419.5,70619.0,427.5
7893.0,4033.0,14419.5,70624.5,435.0
7893.0,4033.5,14421.0,70628.5,434.5
7893.5,4033.5,14423.5,70640.0,441.5
7892.5,4033.0,14418.5,70631.5,445.0
7895.0,4032.5,14415.0,70627.5,437.5
7894.0,4032.0,14410.5,70633.0,454.5
7894.5,4032.0,14409.5,70641.5,462.0
7895.0,4031.5,14407.5,70640.5,464.0
7895.5,4031.5,14407.5,70641.5,463.0
7895.5,4032.0,14407.0,70639.5,458.5
7894.5,4031.5,14410.5,70647.5,470.0
7895.5,4031.5,14408.5,70643.5,464.0
7894.5,4031.5,14406.5,70640.5,467.0
7894.5,4031.5,14404.5,70631.0,459.5
7895.0,4032.0,14403.5,70634.5,459.0
7895.0,4032.5,14403.5,70630.5,452.0
7894.5,4032.5,14402.5,70632.5,457.0
7894.5,4033.0,14399.5,70635.5,460.0
7894.0,4033.0,14396.5,70632.5,462.0
7896.5,4033.0,14396.5,70641.5,461.0
7897.0,4033.0,14395.0,70626.5,445.5
7894.0,4033.0,14392.5,70608.5,442.0
7893.0,4033.0,14391.5,70597.5,436.0
7893.0,4033.0,14392.5,70603.5,441.0
7893.0,4032.5,14397.5,70603.5,439.0
7893.5,4032.5,14401.5,70597.5,427.0
7892.5,4032.5,14399.0,70595.5,431.5
7891.5,4032.5,14397.5,70580.5,422.0
7890.5,4032.5,14392.5,70577.5,428.0
7889.5,4032.5,14387.5,70578.5,438.0
7888.5,4032.5,14382.5,70571.5,440.0
7888.5,4032.5,14384.5,70576.5,443.0
7886.5,4033.0,14384.0,70559.5,431.5
7888.5,4033.0,14380.5,70567.5,435.0
7888.0,4033.5,14378.5,70558.5,427.0
7886.0,4033.0,14377.0,70547.5,428.5
7886.5,4032.5,14375.0,70543.5,427.5
7887.0,4032.5,14378.5,70550.5,429.0
7886.0,4033.0,14373.5,70554.5,439.0
7888.0,4033.0,14372.5,70554.5,432.0
7888.5,4033.0,14372.5,70549.5,425.0
7887.5,4033.0,14373.5,70550.5,429.0
7885.5,4033.0,14368.0,70534.5,426.5
7884.0,4032.5,14368.5,70526.5,427.0
7884.5,4033.0,14365.0,70525.5,424.5
7882.5,4033.0,14363.5,70514.5,423.0
7882.5,4033.5,14359.0,70517.5,427.5
7884.5,4034.0,14361.0,70535.5,432.5
7883.0,4034.0,14368.5,70542.0,437.5
7883.5,4034.5,14371.5,70540.5,428.0
7884.5,4035.0,14370.5,70542.5,424.0
7886.0,4034.5,14365.5,70536.5,420.0
7886.0,4035.0,14367.5,70535.5,414.0
7886.0,4034.5,14370.5,70534.0,412.5
7885.5,4034.5,14367.5,70533.5,417.0
7885.5,4034.5,14370.0,70533.0,414.0
7886.0,4034.5,14365.5,70531.5,415.0
7885.5,4035.0,14361.5,70524.5,411.0
7886.5,4034.5,14362.0,70521.5,406.5
7886.0,4034.5,14358.5,70525.5,416.0
7885.5,4034.5,14360.0,70520.5,411.5
7885.5,4034.5,14363.5,70523.5,411.0
7886.0,4034.5,14363.5,70527.0,412.5
7885.0,4034.5,14364.5,70523.5,412.0
7884.5,4034.0,14368.5,70521.5,411.0
7884.0,4034.5,14370.0,70517.0,404.0
7883.5,4035.0,14373.5,70515.5,398.0
7883.5,4035.5,14377.0,70516.5,392.5
7884.5,4036.0,14374.0,70527.5,399.5
7884.5,4035.5,14379.5,70534.5,404.0
7884.5,4035.5,14382.5,70533.5,400.0
7885.5,4035.5,14383.0,70538.0,400.0
7883.0,4036.0,14385.0,70526.5,393.5
7884.5,4036.0,14385.5,70535.0,395.5
7886.0,4036.5,14386.5,70545.5,396.0
7885.5,4036.5,14383.5,70548.5,404.0
7887.0,4036.5,14382.5,70555.5,406.0
7887.0,4036.5,14381.5,70563.5,415.0
7886.5,4036.5,14384.5,70559.5,410.0
7886.5,4035.5,14385.5,70550.5,406.0
7885.5,4036.5,14386.5,70546.0,398.5
7886.0,4035.5,14386.5,70538.5,395.0
7886.0,4036.5,14389.5,70553.5,401.0
7884.0,4036.5,14383.0,70530.5,392.5
7883.5,4037.0,14380.5,70526.5,390.0
7884.0,4037.0,14383.0,70538.0,397.0
7885.5,4037.5,14382.0,70550.5,401.5
7886.0,4037.5,14383.5,70547.0,394.5
7888.0,4037.0,14387.5,70551.5,390.0
7887.5,4037.0,14389.5,70550.5,389.0
7888.0,4037.0,14386.0,70555.5,395.5
7887.5,4037.5,14385.5,70549.5,389.0
7886.5,4037.0,14382.5,70544.5,394.0
7886.5,4037.5,14383.5,70546.5,392.0
7885.5,4037.5,14386.0,70540.5,387.5
7884.5,4037.5,14385.5,70544.5,396.0
7886.5,4037.5,14386.5,70562.5,405.0
7886.0,4037.5,14386.5,70555.0,399.5
7886.5,4037.0,14391.0,70559.5,400.5
7885.5,4036.5,14391.5,70556.5,404.0
7888.0,4037.5,14392.0,70570.5,401.5
7886.5,4036.5,14393.5,70562.5,404.0
7886.5,4036.5,14396.0,70567.5,406.5
7885.5,4036.5,14398.0,70572.5,413.5
7885.5,4036.5,14397.5,70571.5,413.0
7885.0,4036.5,14398.0,70564.5,407.5
7885.0,4035.5,14399.5,70565.5,413.0
7884.5,4035.5,14400.5,70565.5,414.0
7883.5,4035.5,14399.5,70558.5,412.0
7883.5,4035.5,14398.5,70563.5,418.0
7885.5,4035.0,14397.5,70570.5,421.0
7885.5,4035.0,14398.5,70568.5,418.0
7886.5,4035.0,14397.5,70573.5,420.0
7887.0,4035.5,14394.5,70582.5,427.0
7887.5,4035.0,14394.0,70573.5,419.5
7886.5,4035.0,14392.5,70571.5,423.0
7887.0,4035.0,14394.5,70581.5,429.0
7888.5,4035.0,14392.5,70599.5,443.0
7890.5,4035.5,14391.5,70606.5,440.0
7889.5,4035.5,14396.5,70614.5,447.0
7891.5,4035.0,14397.5,70629.5,456.0
7891.5,4034.5,14395.5,70615.5,447.0
7891.0,4034.0,14398.5,70615.5,449.0
7890.5,4034.0,14397.5,70606.5,443.0
7890.5,4033.5,14395.5,70607.5,449.0
7890.0,4033.5,14397.0,70601.5,443.5
7889.0,4033.0,14393.5,70602.5,455.0
7890.5,4033.0,14393.5,70609.5,456.0
7891.0,4033.0,14394.5,70605.5,449.0
7890.5,4033.0,14396.5,70604.5,448.0
7891.0,4032.5,14395.5,70602.5,448.0
7891.0,4032.5,14394.0,70590.5,437.5
7889.5,4032.5,14393.5,70581.5,435.0
7891.0,4032.5,14396.5,70595.5,440.0
7890.0,4032.5,14392.5,70578.5,431.0
7888.5,4032.5,14394.5,70576.5,433.0
7888.5,4032.5,14395.0,70575.5,431.5
7892.0,4033.0,14398.5,70590.5,426.0
7892.5,4033.0,14395.5,70589.5,426.0
7892.5,4032.5,14398.5,70584.0,420.5
7892.5,4032.0,14396.5,70568.5,410.0
7892.5,4032.0,14397.5,70568.5,409.0
7892.5,4032.5,14396.5,70577.5,416.0
7892.5,4032.5,14390.0,70580.5,425.5
7894.0,4032.5,14389.5,70570.5,410.0
7895.5,4032.5,14390.5,70581.5,414.0
7894.5,4032.5,14393.0,70578.5,412.5
7894.5,4033.0,14391.5,70580.5,413.0
7894.5,4033.5,14388.5,70589.5,422.0
7893.5,4032.5,14390.5,70585.5,426.0
7892.0,4033.0,14389.5,70578.5,423.0
7893.0,4033.0,14392.0,70590.5,428.5
7892.0,4033.0,14395.5,70594.5,433.0
7892.5,4033.0,14395.0,70589.5,426.5
7893.0,4032.5,14394.5,70588.0,426.5
7892.5,4032.5,14392.5,70585.5,428.0
7892.0,4032.0,14387.5,70579.5,432.0
7891.5,4032.5,14387.5,70574.5,426.0
7891.5,4032.0,14389.5,70565.5,418.0
7891.0,4032.5,14392.5,70579.5,428.0
7892.0,4033.0,14392.0,70590.5,432.5
7894.0,4033.0,14397.0,70610.5,439.5
7892.5,4033.0,14395.5,70597.0,433.5
7891.0,4034.0,14395.5,70598.5,435.0
7890.5,4033.5,14394.0,70597.5,440.5
7888.5,4033.5,14393.0,70594.5,446.5
7887.5,4033.5,14392.5,70583.5,440.0
7887.0,4033.5,14390.5,70584.5,445.0
7886.5,4033.5,14389.5,70588.5,452.0
7888.0,4034.0,14390.5,70602.5,456.0
7888.5,4034.5,14390.5,70600.5,449.0
7889.0,4034.5,14388.0,70603.0,452.0
7887.5,4034.5,14389.5,70585.5,439.0
7888.0,4034.0,14387.0,70575.5,432.5
7888.5,4035.0,14388.5,70580.5,428.0
7889.5,4034.5,14388.5,70585.5,432.0
7889.5,4034.5,14383.5,70573.5,425.0
7890.0,4035.0,14381.0,70578.5,427.5
7891.5,4034.5,14383.5,70598.5,442.0
7891.5,4034.5,14381.5,70585.5,431.0
7892.0,4035.0,14380.0,70606.0,448.0
7890.5,4034.5,14379.0,70603.5,455.5
7890.5,4035.0,14379.5,70603.5,452.0
7890.0,4035.5,14380.5,70593.5,440.0
7889.5,4035.5,14380.0,70591.5,440.5
7890.5,4035.5,14384.5,70586.5,427.0
7888.5,4035.5,14383.0,70571.5,421.5
7889.0,4035.5,14382.0,70563.5,412.5
7889.5,4035.5,14381.5,70572.5,420.0
7889.5,4035.5,14382.0,70583.5,430.5
7890.5,4036.0,14385.5,70600.5,437.0
7889.0,4036.0,14391.5,70595.5,432.0
7889.0,4036.5,14391.0,70597.5,431.5
7888.0,4036.5,14390.5,70590.5,429.0
7888.5,4035.5,14392.5,70601.0,441.5
7887.5,4036.0,14392.0,70597.5,439.5
7889.0,4035.5,14394.5,70599.5,436.0
7888.5,4035.0,14391.5,70592.5,437.0
7887.5,4035.5,14393.5,70595.5,439.0
7888.0,4035.5,14388.0,70588.5,435.5
7888.0,4035.5,14389.5,70587.5,433.0
7888.0,4035.5,14391.5,70594.5,438.0
7887.5,4036.5,14397.5,70603.0,436.5
7887.5,4037.0,14395.5,70595.5,428.0
7887.5,4037.0,14397.5,70597.5,428.0
7889.5,4036.5,14399.0,70604.5,428.5
7888.5,4036.5,14396.5,70592.5,423.0
7890.0,4036.0,14397.5,70600.5,427.0
7889.5,4036.0,14395.0,70594.5,425.5
7890.5,4036.0,14392.0,70589.5,419.5
7889.5,4036.0,14388.5,70578.0,415.5
7888.0,4036.5,14387.5,70570.0,411.5
7887.5,4036.0,14385.0,70562.5,411.5
7889.5,4036.5,14379.5,70562.5,406.0
7889.5,4036.5,14380.5,70563.5,406.0
7890.5,4036.5,14376.0,70560.5,403.5
7890.5,4036.5,14377.5,70574.5,416.0
7890.5,4037.5,14378.5,70572.0,406.5
7890.0,4038.5,14376.5,70569.5,402.0
7888.5,4038.5,14372.0,70565.5,408.5
7888.5,4038.5,14369.5,70554.5,400.0
7887.5,4038.5,14366.5,70546.5,399.0
7886.5,4038.5,14365.5,70541.5,399.0
7887.5,4039.0,14364.5,70546.5,398.0
7888.5,4038.5,14370.5,70552.5,397.0
7890.5,4038.5,14365.5,70544.0,385.5
7889.0,4039.0,14363.5,70535.5,382.0
7890.5,4038.5,14365.5,70534.5,376.0
7892.5,4039.0,14368.0,70540.5,368.5
7891.5,4039.5,14371.5,70545.5,371.0
7890.5,4039.5,14368.5,70547.0,379.5
7890.5,4039.5,14371.0,70555.5,385.5
7891.0,4039.0,14363.5,70545.5,384.0
7890.5,4039.0,14362.5,70547.5,389.0
7890.5,4038.5,14365.0,70547.5,389.5
7892.0,4038.5,14367.0,70555.5,389.5
7891.5,4038.0,14363.5,70544.5,387.0
7891.5,4038.0,14361.0,70538.5,383.5
7891.5,4038.0,14355.5,70535.5,386.0
7891.5,4038.5,14353.5,70529.5,379.0
7892.5,4038.5,14349.5,70535.0,384.5
7892.0,4038.5,14350.5,70520.5,371.0
7892.5,4037.5,14348.5,70523.5,380.0
7892.5,4038.0,14350.0,70517.5,369.5
7892.5,4037.5,14349.5,70516.5,372.0
7892.5,4037.5,14348.5,70519.5,376.0
7892.5,4038.0,14353.5,70528.0,376.5
7890.5,4038.5,14356.5,70532.5,383.0
7890.5,4038.0,14353.0,70524.5,381.5
7890.5,4037.5,14356.5,70528.5,385.0
7890.0,4037.5,14358.5,70526.5,383.0
7892.0,4037.5,14362.0,70530.5,375.5
7892.0,4037.5,14363.5,70533.5,377.0
7890.0,4037.5,14358.5,70518.0,374.5
7891.0,4037.5,14357.5,70525.0,378.5
7890.0,4038.5,14351.0,70520.5,378.5
7889.5,4038.5,14347.5,70518.5,382.0
7889.5,4038.5,14345.5,70526.5,392.0
7889.5,4038.5,14348.5,70530.5,393.0
7889.0,4039.0,14349.0,70537.5,398.5
7890.0,4039.0,14349.5,70549.5,406.0
7889.0,4039.5,14351.5,70541.0,396.5
7888.5,4039.5,14349.0,70519.5,379.5
7889.5,4039.0,14352.0,70509.5,365.5
7888.5,4038.5,14352.5,70497.0,359.5
7890.0,4038.5,14350.0,70493.5,352.5
7890.0,4037.5,14348.5,70479.5,346.0
7888.5,4037.5,14347.5,70473.5,347.0
7890.5,4037.0,14349.5,70482.5,349.0
7892.0,4037.0,14353.0,70495.5,352.5
7891.5,4036.5,14352.5,70493.5,356.0
7892.5,4037.0,14351.5,70498.5,355.0
7893.5,4036.5,14356.5,70498.5,349.0
7893.0,4037.0,14364.5,70504.5,346.0
7892.5,4036.5,14369.5,70505.5,347.0
7892.5,4036.5,14370.0,70514.5,355.5
7892.0,4037.5,14369.0,70508.5,346.5
7893.0,4037.5,14370.5,70514.5,347.0
7894.0,4037.0,14371.5,70509.5,340.0
7894.0,4037.0,14369.5,70513.5,346.0
7893.0,4037.0,14373.0,70526.5,359.5
7892.5,4037.0,14379.5,70534.5,363.0
7893.5,4036.5,14377.5,70530.5,360.0
7894.0,4036.0,14375.5,70517.5,350.0
7893.5,4036.0,14374.0,70505.5,341.5
7893.5,4035.5,14370.5,70502.5,345.0
7891.5,4035.5,14372.5,70498.5,347.0
7891.5,4035.5,14368.5,70500.5,353.0
7891.5,4036.5,14370.5,70505.5,350.0
7891.0,4037.0,14371.5,70495.5,338.0
7890.0,4037.0,14373.5,70488.5,333.0
7889.5,4037.5,14369.5,70491.0,338.5
7892.0,4037.5,14370.0,70498.5,335.5
7893.5,4037.5,14370.5,70508.5,339.0
7894.5,4037.0,14373.0,70500.5,327.5
7894.5,4038.0,14374.0,70504.5,324.5
7895.5,4038.5,14372.5,70509.5,324.0
7896.5,4037.5,14375.5,70522.5,336.0
7897.5,4037.5,14379.0,70531.5,337.5
7896.5,4037.5,14382.5,70533.5,340.0
7898.5,4037.5,14380.5,70534.5,335.0
7897.5,4037.5,14382.0,70525.5,328.5
7899.5,4037.5,14379.5,70533.5,331.0
7899.5,4037.0,14379.0,70525.5,326.5
7898.0,4036.5,14381.0,70514.5,322.5
7898.5,4036.5,14377.5,70514.5,324.0
7897.5,4036.5,14384.5,70521.5,328.0
7896.5,4037.0,14387.5,70531.0,335.5
7897.0,4036.5,14385.5,70520.5,328.0
7897.5,4036.0,14384.5,70515.5,325.0
7898.0,4037.0,14384.0,70535.0,337.0
7898.0,4036.5,14383.5,70534.5,340.0
7898.0,4036.5,14380.5,70528.5,337.0
7897.5,4037.0,14380.0,70530.5,338.5
7897.0,4037.5,14375.5,70529.5,341.0
7898.5,4037.5,14374.0,70538.5,345.5
7899.0,4037.5,14379.0,70558.5,358.5
7900.5,4037.5,14378.5,70564.5,359.0
7900.5,4038.0,14377.5,70558.5,351.0
7900.5,4038.5,14381.5,70564.0,349.5
7900.0,4037.5,14382.5,70558.5,351.0
7900.0,4037.5,14384.5,70553.5,344.0
7899.5,4037.5,14382.5,70546.5,341.0
7898.0,4037.5,14385.5,70537.5,335.0
7898.5,4038.5,14384.5,70542.5,333.0
7898.5,4038.5,14387.0,70555.5,343.5
7898.5,4039.5,14388.5,70569.5,350.0
7898.5,4040.0,14393.5,70580.5,353.0
7897.5,4040.0,14396.0,70579.5,353.5
7897.5,4040.0,14396.0,70572.5,346.5
7897.5,4040.0,14393.0,70575.5,352.5
7897.5,4039.5,14392.5,70584.5,365.0
7896.5,4039.5,14390.5,70574.0,360.5
7897.0,4040.0,14394.5,70581.0,358.5
7897.0,4040.0,14393.5,70585.5,364.0
7896.5,4039.5,14387.0,70577.5,367.5
7897.5,4039.5,14388.0,70585.0,370.0
7896.0,4040.0,14390.5,70602.5,388.0
7893.5,4040.5,14387.5,70601.5,397.0
7894.5,4041.0,14389.5,70612.5,399.0
7894.5,4040.5,14386.0,70604.5,397.5
7894.5,4041.0,14386.5,70595.5,385.0
7894.5,4041.0,14386.5,70598.5,388.0
7893.5,4041.0,14387.0,70592.5,385.5
7892.0,4041.0,14388.5,70589.0,386.5
7892.0,4040.5,14386.5,70583.5,386.0
7892.0,4041.0,14388.5,70581.0,378.5
7891.0,4041.0,14387.0,70569.5,372.5
7891.0,4040.5,14387.5,70568.5,374.0
7891.5,4040.5,14391.5,70561.5,361.0
7892.5,4041.0,14388.5,70569.5,365.0
7893.0,4041.5,14389.0,70568.5,358.5
7893.0,4041.5,14393.5,70574.0,359.5
7892.0,4041.5,14396.5,70572.5,359.0
7890.5,4041.5,14394.5,70564.5,359.0
7889.5,4041.0,14393.0,70550.5,353.5
7889.0,4041.5,14394.5,70548.0,348.5
7888.0,4041.5,14392.5,70543.5,350.0
7888.5,4041.5,14392.5,70548.5,353.0
7887.5,4041.0,14389.0,70530.5,345.5
7886.5,4040.5,14390.5,70540.5,361.0
7885.5,4040.5,14386.5,70533.0,361.5
7887.0,4040.5,14386.5,70549.5,372.0
7886.5,4040.0,14388.5,70539.5,365.0
7888.5,4039.5,14386.5,70553.5,376.0
7889.5,4040.0,14382.5,70555.5,375.0
7889.0,4039.5,14379.0,70546.5,374.5
7891.0,4039.5,14374.0,70547.5,372.5
7891.0,4040.0,14378.5,70551.5,369.0
7890.5,4040.0,14373.5,70537.5,362.0
7888.5,4041.0,14370.0,70527.5,357.5
7888.5,4041.5,14370.5,70526.5,353.0
7888.5,4041.5,14371.0,70533.5,359.5
7888.5,4041.5,14373.5,70539.5,363.0
7888.0,4041.5,14377.5,70536.5,358.0
7887.5,4041.5,14378.5,70540.5,363.0
7888.0,4041.5,14378.5,70544.5,365.0
7888.0,4041.5,14376.5,70546.5,369.0
7887.0,4042.0,14376.0,70532.5,356.5
7885.5,4043.0,14378.5,70536.5,358.0
7886.5,4043.5,14380.5,70547.5,360.0
7887.0,4044.5,14382.0,70556.5,359.5
7886.5,4044.0,14377.5,70547.5,360.0
7886.5,4043.5,14375.5,70545.5,363.0
7888.5,4044.0,14373.5,70552.5,361.0
7888.5,4043.5,14372.0,70552.5,365.5
7890.0,4044.0,14369.0,70562.5,369.5
7891.5,4044.5,14370.5,70581.5,378.0
7890.0,4045.5,14373.5,70580.5,374.0
7890.0,4045.5,14378.5,70584.5,373.0
7891.5,4045.5,14377.0,70584.5,368.5
7891.0,4045.5,14376.5,70592.5,379.0
7892.5,4044.5,14377.0,70589.5,375.5
7892.0,4045.0,14377.0,70585.5,370.5
