Chocolate_Mid_Price,Strawberries_Mid_Price,Roses_Mid_Price,Gift_Basket_Mid_Price
7888.5,4035.0,14392.5,70599.5
7890.5,4035.5,14391.5,70606.5
7889.5,4035.5,14396.5,70614.5
7891.5,4035.0,14397.5,70629.5
7891.5,4034.5,14395.5,70615.5
7891.0,4034.0,14398.5,70615.5
7890.5,4034.0,14397.5,70606.5
7890.5,4033.5,14395.5,70607.5
7890.0,4033.5,14397.0,70601.5
7889.0,4033.0,14393.5,70602.5
7890.5,4033.0,14393.5,70609.5
7891.0,4033.0,14394.5,70605.5
7890.5,4033.0,14396.5,70604.5
7891.0,4032.5,14395.5,70602.5
7891.0,4032.5,14394.0,70590.5
7889.5,4032.5,14393.5,70581.5
7891.0,4032.5,14396.5,70595.5
7890.0,4032.5,14392.5,70578.5
7888.5,4032.5,14394.5,70576.5
7888.5,4032.5,14395.0,70575.5
7892.0,4033.0,14398.5,70590.5
7892.5,4033.0,14395.5,70589.5
7892.5,4032.5,14398.5,70584.0
7892.5,4032.0,14396.5,70568.5
7892.5,4032.0,14397.5,70568.5
7892.5,4032.5,14396.5,70577.5
7892.5,4032.5,14390.0,70580.5
7894.0,4032.5,14389.5,70570.5
7895.5,4032.5,14390.5,70581.5
7894.5,4032.5,14393.0,70578.5
7894.5,4033.0,14391.5,70580.5
7894.5,4033.5,14388.5,70589.5
7893.5,4032.5,14390.5,70585.5
7892.0,4033.0,14389.5,70578.5
7893.0,4033.0,14392.0,70590.5
7892.0,4033.0,14395.5,70594.5
7892.5,4033.0,14395.0,70589.5
7893.0,4032.5,14394.5,70588.0
7892.5,4032.5,14392.5,70585.5
7892.0,4032.0,14387.5,70579.5
7891.5,4032.5,14387.5,70574.5
7891.5,4032.0,14389.5,70565.5
7891.0,4032.5,14392.5,70579.5
7892.0,4033.0,14392.0,70590.5
7894.0,4033.0,14397.0,70610.5
7892.5,4033.0,14395.5,70597.0
7891.0,4034.0,14395.5,70598.5
7890.5,4033.5,14394.0,70597.5
7888.5,4033.5,14393.0,70594.5
7887.5,4033.5,14392.5,70583.5
7887.0,4033.5,14390.5,70584.5
7886.5,4033.5,14389.5,70588.5
7888.0,4034.0,14390.5,70602.5
7888.5,4034.5,14390.5,70600.5
7889.0,4034.5,14388.0,70603.0
7887.5,4034.5,14389.5,70585.5
7888.0,4034.0,14387.0,70575.5
7888.5,4035.0,14388.5,70580.5
7889.5,4034.5,14388.5,70585.5
7889.5,4034.5,14383.5,70573.5
7890.0,4035.0,14381.0,70578.5
7891.5,4034.5,14383.5,70598.5
7891.5,4034.5,14381.5,70585.5
7892.0,4035.0,14380.0,70606.0
7890.5,4034.5,14379.0,70603.5
7890.5,4035.0,14379.5,70603.5
7890.0,4035.5,14380.5,70593.5
7889.5,4035.5,14380.0,70591.5
7890.5,4035.5,14384.5,70586.5
7888.5,4035.5,14383.0,70571.5
7889.0,4035.5,14382.0,70563.5
7889.5,4035.5,14381.5,70572.5
7889.5,4035.5,14382.0,70583.5
7890.5,4036.0,14385.5,70600.5
7889.0,4036.0,14391.5,70595.5
7889.0,4036.5,14391.0,70597.5
7888.0,4036.5,14390.5,70590.5
7888.5,4035.5,14392.5,70601.0
7887.5,4036.0,14392.0,70597.5
7889.0,4035.5,14394.5,70599.5
7888.5,4035.0,14391.5,70592.5
7887.5,4035.5,14393.5,70595.5
7888.0,4035.5,14388.0,70588.5
7888.0,4035.5,14389.5,70587.5
7888.0,4035.5,14391.5,70594.5
7887.5,4036.5,14397.5,70603.0
7887.5,4037.0,14395.5,70595.5
7887.5,4037.0,14397.5,70597.5
7889.5,4036.5,14399.0,70604.5
7888.5,4036.5,14396.5,70592.5
7890.0,4036.0,14397.5,70600.5
7889.5,4036.0,14395.0,70594.5
7890.5,4036.0,14392.0,70589.5
7889.5,4036.0,14388.5,70578.0
7888.0,4036.5,14387.5,70570.0
7887.5,4036.0,14385.0,70562.5
7889.5,4036.5,14379.5,70562.5
7889.5,4036.5,14380.5,70563.5
7890.5,4036.5,14376.0,70560.5
7890.5,4036.5,14377.5,70574.5
7890.5,4037.5,14378.5,70572.0
7890.0,4038.5,14376.5,70569.5
7888.5,4038.5,14372.0,70565.5
7888.5,4038.5,14369.5,70554.5
7887.5,4038.5,14366.5,70546.5
7886.5,4038.5,14365.5,70541.5
7887.5,4039.0,14364.5,70546.5
7888.5,4038.5,14370.5,70552.5
7890.5,4038.5,14365.5,70544.0
7889.0,4039.0,14363.5,70535.5
7890.5,4038.5,14365.5,70534.5
7892.5,4039.0,14368.0,70540.5
7891.5,4039.5,14371.5,70545.5
7890.5,4039.5,14368.5,70547.0
7890.5,4039.5,14371.0,70555.5
7891.0,4039.0,14363.5,70545.5
7890.5,4039.0,14362.5,70547.5
7890.5,4038.5,14365.0,70547.5
7892.0,4038.5,14367.0,70555.5
7891.5,4038.0,14363.5,70544.5
7891.5,4038.0,14361.0,70538.5
7891.5,4038.0,14355.5,70535.5
7891.5,4038.5,14353.5,70529.5
7892.5,4038.5,14349.5,70535.0
7892.0,4038.5,14350.5,70520.5
7892.5,4037.5,14348.5,70523.5
7892.5,4038.0,14350.0,70517.5
7892.5,4037.5,14349.5,70516.5
7892.5,4037.5,14348.5,70519.5
7892.5,4038.0,14353.5,70528.0
7890.5,4038.5,14356.5,70532.5
7890.5,4038.0,14353.0,70524.5
7890.5,4037.5,14356.5,70528.5
7890.0,4037.5,14358.5,70526.5
7892.0,4037.5,14362.0,70530.5
7892.0,4037.5,14363.5,70533.5
7890.0,4037.5,14358.5,70518.0
7891.0,4037.5,14357.5,70525.0
7890.0,4038.5,14351.0,70520.5
7889.5,4038.5,14347.5,70518.5
7889.5,4038.5,14345.5,70526.5
7889.5,4038.5,14348.5,70530.5
7889.0,4039.0,14349.0,70537.5
7890.0,4039.0,14349.5,70549.5
7889.0,4039.5,14351.5,70541.0
7888.5,4039.5,14349.0,70519.5
7889.5,4039.0,14352.0,70509.5
7888.5,4038.5,14352.5,70497.0
7890.0,4038.5,14350.0,70493.5
7890.0,4037.5,14348.5,70479.5
7888.5,4037.5,14347.5,70473.5
7890.5,4037.0,14349.5,70482.5
7892.0,4037.0,14353.0,70495.5
7891.5,4036.5,14352.5,70493.5
7892.5,4037.0,14351.5,70498.5
7893.5,4036.5,14356.5,70498.5
7893.0,4037.0,14364.5,70504.5
7892.5,4036.5,14369.5,70505.5
7892.5,4036.5,14370.0,70514.5
7892.0,4037.5,14369.0,70508.5
7893.0,4037.5,14370.5,70514.5
7894.0,4037.0,14371.5,70509.5
7894.0,4037.0,14369.5,70513.5
7893.0,4037.0,14373.0,70526.5
7892.5,4037.0,14379.5,70534.5
7893.5,4036.5,14377.5,70530.5
7894.0,4036.0,14375.5,70517.5
7893.5,4036.0,14374.0,70505.5
7893.5,4035.5,14370.5,70502.5
7891.5,4035.5,14372.5,70498.5
7891.5,4035.5,14368.5,70500.5
7891.5,4036.5,14370.5,70505.5
7891.0,4037.0,14371.5,70495.5
7890.0,4037.0,14373.5,70488.5
7889.5,4037.5,14369.5,70491.0
7892.0,4037.5,14370.0,70498.5
7893.5,4037.5,14370.5,70508.5
7894.5,4037.0,14373.0,70500.5
7894.5,4038.0,14374.0,70504.5
7895.5,4038.5,14372.5,70509.5
7896.5,4037.5,14375.5,70522.5
7897.5,4037.5,14379.0,70531.5
7896.5,4037.5,14382.5,70533.5
7898.5,4037.5,14380.5,70534.5
7897.5,4037.5,14382.0,70525.5
7899.5,4037.5,14379.5,70533.5
7899.5,4037.0,14379.0,70525.5
7898.0,4036.5,14381.0,70514.5
7898.5,4036.5,14377.5,70514.5
7897.5,4036.5,14384.5,70521.5
7896.5,4037.0,14387.5,70531.0
7897.0,4036.5,14385.5,70520.5
7897.5,4036.0,14384.5,70515.5
7898.0,4037.0,14384.0,70535.0
7898.0,4036.5,14383.5,70534.5
7898.0,4036.5,14380.5,70528.5
7897.5,4037.0,14380.0,70530.5
7897.0,4037.5,14375.5,70529.5
7898.5,4037.5,14374.0,70538.5
7899.0,4037.5,14379.0,70558.5
7900.5,4037.5,14378.5,70564.5
7900.5,4038.0,14377.5,70558.5
7900.5,4038.5,14381.5,70564.0
7900.0,4037.5,14382.5,70558.5
7900.0,4037.5,14384.5,70553.5
7899.5,4037.5,14382.5,70546.5
7898.0,4037.5,14385.5,70537.5
7898.5,4038.5,14384.5,70542.5
7898.5,4038.5,14387.0,70555.5
7898.5,4039.5,14388.5,70569.5
7898.5,4040.0,14393.5,70580.5
7897.5,4040.0,14396.0,70579.5
7897.5,4040.0,14396.0,70572.5
7897.5,4040.0,14393.0,70575.5
7897.5,4039.5,14392.5,70584.5
7896.5,4039.5,14390.5,70574.0
7897.0,4040.0,14394.5,70581.0
7897.0,4040.0,14393.5,70585.5
7896.5,4039.5,14387.0,70577.5
7897.5,4039.5,14388.0,70585.0
7896.0,4040.0,14390.5,70602.5
7893.5,4040.5,14387.5,70601.5
7894.5,4041.0,14389.5,70612.5
7894.5,4040.5,14386.0,70604.5
7894.5,4041.0,14386.5,70595.5
7894.5,4041.0,14386.5,70598.5
7893.5,4041.0,14387.0,70592.5
7892.0,4041.0,14388.5,70589.0
7892.0,4040.5,14386.5,70583.5
7892.0,4041.0,14388.5,70581.0
7891.0,4041.0,14387.0,70569.5
7891.0,4040.5,14387.5,70568.5
7891.5,4040.5,14391.5,70561.5
7892.5,4041.0,14388.5,70569.5
7893.0,4041.5,14389.0,70568.5
7893.0,4041.5,14393.5,70574.0
7892.0,4041.5,14396.5,70572.5
7890.5,4041.5,14394.5,70564.5
7889.5,4041.0,14393.0,70550.5
7889.0,4041.5,14394.5,70548.0
7888.0,4041.5,14392.5,70543.5
7888.5,4041.5,14392.5,70548.5
7887.5,4041.0,14389.0,70530.5
7886.5,4040.5,14390.5,70540.5
7885.5,4040.5,14386.5,70533.0
7887.0,4040.5,14386.5,70549.5
7886.5,4040.0,14388.5,70539.5
7888.5,4039.5,14386.5,70553.5
7889.5,4040.0,14382.5,70555.5
7889.0,4039.5,14379.0,70546.5
7891.0,4039.5,14374.0,70547.5
7891.0,4040.0,14378.5,70551.5
7890.5,4040.0,14373.5,70537.5
7888.5,4041.0,14370.0,70527.5
7888.5,4041.5,14370.5,70526.5
7888.5,4041.5,14371.0,70533.5
7888.5,4041.5,14373.5,70539.5
7888.0,4041.5,14377.5,70536.5
7887.5,4041.5,14378.5,70540.5
7888.0,4041.5,14378.5,70544.5
7888.0,4041.5,14376.5,70546.5
7887.0,4042.0,14376.0,70532.5
7885.5,4043.0,14378.5,70536.5
7886.5,4043.5,14380.5,70547.5
7887.0,4044.5,14382.0,70556.5
7886.5,4044.0,14377.5,70547.5
7886.5,4043.5,14375.5,70545.5
7888.5,4044.0,14373.5,70552.5
7888.5,4043.5,14372.0,70552.5
7890.0,4044.0,14369.0,70562.5
7891.5,4044.5,14370.5,70581.5
7890.0,4045.5,14373.5,70580.5
7890.0,4045.5,14378.5,70584.5
7891.5,4045.5,14377.0,70584.5
7891.0,4045.5,14376.5,70592.5
7892.5,4044.5,14377.0,70589.5
7892.0,4045.0,14377.0,70585.5
7893.0,4045.0,14374.5,70583.5
7894.0,4044.5,14376.5,70597.5
7891.5,4044.5,14371.5,70575.5
7892.5,4045.0,14370.0,70574.5
7892.0,4045.5,14364.5,70578.5
7891.0,4044.5,14366.5,70564.5
7891.0,4044.0,14362.5,70560.5
7891.5,4044.0,14359.5,70561.5
7892.0,4044.5,14359.5,70567.5
7893.5,4044.5,14356.5,70564.5
7892.5,4043.5,14357.5,70554.5
7893.5,4043.5,14356.5,70559.5
7895.0,4043.5,14361.5,70569.5
7896.5,4043.5,14358.5,70580.5
7897.0,4045.0,14356.0,70589.5
7896.5,4045.0,14357.5,70600.5
7896.5,4045.0,14357.5,70610.5
7896.5,4044.5,14359.0,70613.5
7895.5,4044.5,14358.0,70612.5
7896.0,4045.0,14360.5,70624.5
7897.0,4045.0,14361.5,70630.5
7896.5,4045.0,14365.5,70631.5
7895.5,4045.0,14361.5,70615.5
7895.5,4044.5,14362.0,70601.5
7897.0,4044.5,14361.5,70607.5
7897.5,4044.5,14362.5,70618.0
7898.0,4044.5,14360.0,70614.5
7898.0,4045.0,14362.5,70624.5
7898.5,4044.5,14358.5,70611.5
7899.5,4044.5,14361.0,70621.5
7898.5,4044.5,14362.5,70615.5
7898.5,4043.5,14357.5,70603.0
7899.5,4043.5,14358.5,70605.5
7901.0,4043.0,14353.5,70595.5
7900.0,4044.0,14354.5,70582.0
7900.0,4044.0,14350.5,70578.5
7901.0,4045.0,14350.5,70589.5
7902.5,4044.5,14349.5,70598.5
7902.5,4044.0,14345.0,70581.0
7902.5,4045.0,14340.0,70579.5
7901.5,4045.0,14341.5,70567.0
7901.0,4045.0,14340.0,70566.0
7900.5,4045.0,14343.0,70567.5
7900.5,4045.0,14342.5,70573.5
7899.5,4045.0,14350.5,70579.5
7902.0,4045.0,14350.5,70594.5
7902.5,4046.0,14355.5,70610.5
7903.0,4045.5,14356.5,70620.5
7903.5,4046.5,14356.5,70627.5
7903.5,4046.0,14358.0,70632.0
7902.5,4046.0,14356.0,70631.0
7902.5,4045.5,14354.5,70628.5
7902.5,4045.5,14358.5,70625.5
7902.0,4045.5,14358.5,70624.5
7901.5,4045.5,14355.5,70614.5
7902.5,4045.0,14356.5,70624.5
7901.5,4045.0,14354.5,70619.5
7902.5,4045.0,14354.5,70618.5
7902.5,4044.5,14357.5,70616.5
7903.0,4044.5,14361.5,70619.5
7902.5,4044.5,14366.5,70614.5
7900.5,4044.5,14369.5,70613.5
7902.0,4044.0,14371.5,70611.0
7902.5,4044.0,14372.5,70614.5
7900.5,4044.0,14373.5,70605.5
7902.5,4043.5,14373.5,70604.5
7902.0,4044.0,14380.0,70614.5
7901.5,4043.5,14379.5,70603.5
7900.5,4043.5,14384.5,70606.5
7901.5,4043.5,14384.0,70605.5
7902.0,4043.5,14387.5,70602.5
7902.5,4043.5,14379.5,70601.5
7902.5,4043.5,14380.5,70600.5
7900.5,4043.0,14378.5,70591.5
7901.0,4043.5,14383.0,70594.5
7901.0,4043.5,14387.5,70608.5
7900.5,4043.5,14385.5,70608.0
7900.5,4044.0,14385.5,70613.0
7900.0,4044.0,14388.5,70614.5
7902.0,4044.0,14389.0,70630.5
7901.5,4044.5,14389.5,70629.5
7904.0,4044.5,14392.5,70643.5
7904.0,4045.0,14389.0,70652.0
7904.0,4045.0,14393.5,70663.5
7905.0,4044.5,14394.5,70674.0
7904.5,4045.5,14387.0,70665.5
7905.5,4045.0,14384.5,70672.0
7904.0,4044.5,14384.5,70667.5
7903.5,4044.5,14391.0,70678.5
7903.0,4044.0,14391.5,70675.5
7902.0,4044.5,14387.5,70674.5
7902.5,4044.0,14391.5,70688.5
7902.5,4043.5,14392.5,70692.5
7903.5,4044.5,14392.5,70697.5
7902.5,4044.5,14396.0,70691.5
7904.5,4044.5,14395.0,70693.5
7903.5,4043.5,14395.0,70684.0
7904.0,4043.5,14398.0,70690.5
7903.5,4043.5,14399.5,70688.5
7905.5,4043.5,14402.5,70696.5
7904.5,4044.0,14401.5,70687.5
7903.0,4044.5,14406.5,70681.5
7903.5,4044.5,14403.0,70687.5
7903.5,4044.0,14399.5,70674.5
7902.0,4044.5,14400.5,70671.0
7903.5,4044.5,14400.5,70676.5
7904.0,4044.0,14401.5,70686.5
7904.0,4044.0,14401.5,70688.5
7902.0,4044.0,14401.5,70682.5
7902.5,4044.0,14399.0,70678.5
7904.5,4043.5,14400.5,70691.0
7905.0,4043.5,14404.0,70689.5
7904.5,4043.5,14402.0,70693.0
7904.0,4044.5,14407.5,70701.5
7904.5,4044.0,14412.5,70703.5
7902.5,4045.0,14410.5,70696.5
