Chocolate_Mid_Price,Strawberries_Mid_Price,Roses_Mid_Price,Gift_Basket_Mid_Price
7986.5,4028.5,14546.5,71077.5
7986.0,4029.5,14553.5,71090.5
7986.5,4029.5,14549.5,71082.0
7985.0,4029.5,14553.0,71073.5
7985.5,4029.5,14551.5,71065.5
7987.0,4029.5,14552.5,71073.5
7988.5,4029.5,14554.5,71085.5
7989.0,4029.5,14556.5,71089.5
7988.5,4029.5,14557.5,71080.5
7988.5,4029.5,14556.5,71077.5
7989.0,4029.5,14556.5,71071.5
7987.5,4029.5,14557.5,71065.5
7988.0,4029.5,14560.5,71073.5
7988.5,4029.5,14556.5,71079.5
7990.0,4029.5,14555.0,71085.5
7990.5,4029.5,14551.5,71079.5
7991.0,4029.5,14548.5,71084.5
7989.5,4030.0,14546.5,71085.5
7989.0,4030.0,14549.5,71095.5
7989.5,4030.0,14555.5,71109.5
7990.5,4030.5,14559.5,71119.5
7991.5,4031.0,14556.0,71122.5
7991.5,4030.5,14556.5,71118.5
7992.5,4030.5,14553.0,71120.5
7991.5,4031.0,14554.5,71121.5
7992.5,4031.0,14558.0,71122.0
7992.5,4031.0,14559.5,71122.5
7991.5,4031.0,14562.0,71121.5
7991.0,4030.5,14561.5,71124.5
7993.0,4031.5,14556.0,71128.5
7992.5,4032.0,14550.5,71130.5
7991.0,4032.0,14550.0,71116.5
7993.0,4031.5,14551.5,71125.5
7993.5,4031.5,14555.5,71133.5
7993.5,4031.0,14554.5,71128.5
7993.5,4031.0,14554.5,71131.5
7994.5,4030.5,14555.5,71134.5
7994.5,4031.0,14558.5,71141.5
7994.5,4031.5,14558.0,71138.5
7994.5,4031.5,14555.0,71127.0
7996.5,4032.0,14558.0,71135.5
7995.5,4032.5,14559.0,71130.5
7994.5,4033.0,14560.5,71132.5
7992.5,4033.5,14556.5,71124.5
7991.5,4033.0,14556.5,71130.0
7991.0,4033.0,14551.5,71120.5
7992.5,4033.0,14546.0,71124.5
7992.5,4033.0,14545.5,71119.5
7993.0,4033.0,14544.0,71134.0
7992.5,4033.5,14545.5,71121.5
7994.5,4033.0,14549.5,71134.5
7992.5,4032.5,14549.5,71132.0
7994.5,4033.0,14554.5,71152.0
7992.5,4033.0,14553.0,71147.5
7991.5,4033.5,14555.0,71143.5
7991.5,4033.5,14551.5,71147.5
7991.5,4033.5,14552.0,71150.5
7990.5,4032.5,14551.0,71138.5
7992.5,4032.5,14550.5,71148.5
7994.5,4032.5,14552.0,71148.5
7993.5,4033.0,14546.5,71141.5
7993.5,4033.0,14547.0,71132.5
7992.5,4033.5,14544.5,71136.5
7993.0,4034.0,14545.0,71139.5
7992.5,4034.5,14546.0,71145.5
7991.5,4034.0,14545.0,71133.5
7992.5,4034.0,14544.0,71133.5
7992.0,4034.0,14540.5,71141.5
7992.5,4034.5,14542.5,71133.5
7993.0,4035.5,14540.5,71142.5
7993.0,4036.0,14541.5,71136.5
7992.0,4036.0,14537.5,71118.5
7991.5,4036.0,14541.5,71125.5
7993.5,4036.0,14538.5,71132.5
7992.5,4036.0,14541.5,71132.5
7993.0,4036.5,14540.5,71129.5
7993.5,4036.5,14542.0,71142.5
7993.0,4036.0,14541.5,71130.5
7992.5,4035.5,14543.5,71130.5
7991.5,4035.5,14543.5,71123.5
7992.0,4035.5,14547.0,71113.5
7991.0,4035.5,14549.0,71108.5
7989.5,4035.0,14550.5,71101.5
7990.5,4034.5,14555.5,71109.5
7992.0,4035.0,14553.5,71111.5
7992.0,4034.5,14557.5,71112.5
7992.0,4034.0,14557.5,71106.5
7990.5,4034.5,14553.5,71113.5
7989.5,4034.0,14554.5,71104.5
7991.0,4034.5,14554.0,71124.5
7990.5,4035.0,14558.5,71126.5
7992.0,4034.5,14557.5,71131.5
7992.0,4034.5,14557.5,71129.5
7992.0,4035.0,14558.0,71123.5
7993.5,4035.5,14552.5,71138.5
7994.5,4035.5,14554.5,71148.5
7993.5,4035.5,14551.5,71140.5
7994.0,4035.5,14555.5,71145.5
7994.5,4036.0,14560.0,71147.5
7994.5,4036.5,14560.0,71154.5
7993.5,4036.5,14555.5,71146.5
7992.5,4037.0,14556.0,71144.5
7993.5,4037.0,14556.5,71143.5
7993.5,4037.5,14558.5,71145.0
7992.5,4037.5,14557.5,71144.5
7990.5,4037.0,14554.5,71124.5
7989.0,4037.5,14553.5,71122.5
7989.5,4037.5,14551.5,71120.5
7989.0,4037.5,14556.5,71134.5
7990.0,4037.0,14554.5,71122.5
7990.0,4038.0,14552.5,71128.5
7991.5,4038.0,14552.5,71139.5
7992.5,4038.0,14548.5,71143.5
7993.5,4037.0,14547.5,71137.5
7993.0,4036.5,14547.0,71123.5
7992.5,4036.5,14545.5,71121.5
7993.0,4037.0,14545.0,71132.5
7994.0,4036.5,14548.5,71134.5
7994.5,4036.5,14549.5,71140.0
7995.0,4036.5,14545.5,71137.5
7994.0,4036.5,14544.5,71128.5
7994.5,4036.5,14546.5,71128.5
7995.0,4036.5,14545.0,71117.5
7994.5,4036.5,14545.0,71108.5
7994.5,4037.0,14545.0,71112.5
7994.5,4037.5,14546.5,71118.5
7993.5,4036.5,14546.0,71108.0
7993.5,4036.5,14545.5,71108.5
7994.0,4037.0,14543.0,71107.5
7993.0,4037.0,14544.0,71110.5
7994.5,4037.0,14541.5,71112.5
7995.5,4036.5,14546.5,71130.5
7997.0,4037.0,14546.5,71146.5
7995.5,4036.5,14545.5,71141.5
7995.5,4037.5,14548.0,71139.5
7994.0,4037.5,14547.5,71136.5
7992.5,4036.5,14547.5,71130.5
7992.5,4036.5,14547.5,71127.5
7991.5,4037.0,14545.5,71120.5
7992.0,4036.5,14543.0,71108.0
7993.5,4036.0,14541.0,71121.5
7995.0,4036.0,14544.5,71134.5
7996.5,4035.5,14542.5,71131.5
7997.5,4035.0,14541.5,71133.5
7997.5,4035.5,14540.0,71136.5
7997.5,4035.5,14542.0,71134.5
7995.5,4036.0,14547.5,71132.5
7996.0,4036.0,14545.0,71137.5
7995.5,4035.5,14546.5,71128.5
7994.5,4036.0,14546.5,71122.5
7994.5,4035.0,14546.0,71116.5
7995.0,4035.0,14547.5,71119.5
7995.5,4034.5,14543.5,71111.0
7996.0,4034.5,14546.0,71119.5
7993.0,4035.0,14546.5,71104.5
7994.5,4034.5,14544.0,71101.5
7994.5,4034.5,14548.5,71108.5
7993.5,4034.0,14550.5,71096.5
7992.5,4034.5,14554.0,71101.5
7993.5,4034.0,14550.0,71108.5
7994.5,4034.0,14549.0,71112.5
7995.0,4033.5,14547.5,71115.0
7995.5,4034.0,14549.5,71121.5
7995.5,4032.5,14553.5,71119.5
7996.5,4033.0,14547.5,71117.0
7996.5,4032.5,14547.5,71112.5
7996.5,4032.5,14547.5,71110.5
7996.5,4032.5,14550.5,71107.5
7996.5,4033.5,14550.5,71105.5
7996.5,4033.5,14546.5,71090.5
7996.5,4033.5,14546.0,71090.5
7998.0,4034.0,14543.0,71094.5
8000.0,4034.0,14541.0,71096.5
8000.5,4033.5,14541.0,71100.5
8000.5,4033.0,14539.5,71098.5
8000.5,4033.5,14540.5,71104.5
8000.5,4033.5,14536.0,71096.5
8000.0,4033.0,14542.5,71108.0
7998.5,4032.5,14546.5,71101.0
7998.0,4033.5,14548.5,71107.0
7999.5,4033.5,14544.5,71116.5
7998.5,4033.5,14538.5,71113.5
8000.0,4033.5,14536.0,71117.5
7998.0,4032.5,14535.5,71110.5
7996.5,4032.5,14541.5,71116.5
7996.0,4032.5,14545.5,71113.5
7996.5,4032.5,14543.5,71120.0
7995.5,4033.5,14547.5,71123.5
7994.5,4034.0,14550.5,71132.5
7995.0,4034.5,14550.5,71128.5
7994.5,4035.5,14554.0,71136.5
7995.0,4035.5,14555.0,71146.5
7994.5,4035.5,14553.0,71147.5
7994.0,4036.5,14549.5,71145.5
7993.5,4037.0,14549.5,71156.5
7992.5,4036.5,14552.5,71161.5
7993.5,4037.0,14548.5,71167.5
7991.5,4037.5,14544.0,71159.5
7992.0,4037.5,14545.5,71161.5
7991.5,4037.0,14537.5,71150.0
7990.5,4037.5,14543.0,71141.5
7992.0,4037.5,14541.5,71141.5
7992.5,4037.5,14543.5,71152.5
7992.5,4037.0,14549.0,71142.5
7992.0,4037.5,14544.5,71128.5
7991.0,4037.5,14541.5,71120.0
7990.5,4037.0,14548.0,71125.5
7990.0,4036.5,14547.5,71118.5
7991.0,4036.5,14547.0,71120.5
7991.0,4036.5,14547.5,71113.5
7992.0,4036.5,14550.5,71137.5
7990.5,4037.0,14554.5,71135.5
7990.5,4037.0,14554.5,71129.5
7990.5,4037.5,14553.5,71138.5
7988.5,4037.0,14553.5,71130.5
7989.0,4037.0,14554.5,71129.5
7987.0,4037.0,14558.0,71125.5
7989.0,4037.5,14558.5,71147.5
7989.0,4037.0,14563.5,71150.5
7990.0,4036.5,14561.0,71148.5
7988.5,4037.0,14562.5,71145.5
7989.0,4036.5,14567.5,71140.5
7989.0,4037.0,14571.5,71150.5
7988.0,4036.5,14572.0,71144.5
7987.5,4036.5,14569.5,71141.5
7987.5,4036.5,14567.5,71138.5
7988.5,4036.5,14567.0,71130.5
7987.0,4036.5,14568.0,71125.5
7986.5,4037.0,14567.5,71121.5
7986.5,4036.5,14563.0,71114.5
7987.5,4037.5,14561.0,71117.5
7988.5,4037.5,14562.5,71121.5
7987.5,4037.5,14564.5,71117.5
7988.0,4038.0,14560.5,71105.5
7988.5,4037.5,14559.5,71115.5
7989.5,4037.5,14555.0,71121.5
7988.5,4038.0,14553.5,71111.5
7988.5,4038.0,14563.5,71117.5
7990.5,4036.5,14563.5,71125.5
7990.5,4037.0,14562.5,71120.5
7990.5,4037.0,14561.0,71119.5
7990.5,4036.5,14557.5,71117.5
7991.5,4037.0,14552.5,71119.0
7992.5,4037.5,14552.5,71130.5
7994.0,4037.5,14551.5,71128.5
7993.0,4038.5,14555.5,71135.5
7993.5,4038.5,14551.0,71131.5
7992.0,4038.5,14552.0,71123.5
7993.5,4039.0,14556.0,71144.5
7992.5,4039.0,14550.5,71138.5
7994.0,4038.5,14552.5,71138.5
7993.5,4039.0,14547.5,71134.5
7994.0,4038.5,14549.0,71131.5
7993.5,4038.5,14553.5,71123.5
7992.5,4038.5,14553.5,71103.5
7991.5,4038.5,14554.0,71103.5
7992.0,4039.0,14552.0,71110.5
7992.5,4038.5,14553.0,71112.5
7993.5,4037.5,14556.0,71100.5
7994.0,4037.0,14555.5,71097.5
7994.0,4036.5,14555.0,71102.5
7993.5,4036.5,14556.5,71101.5
7993.5,4036.5,14558.5,71111.5
7994.5,4035.5,14554.0,71115.5
7996.0,4036.5,14554.0,71124.5
7996.0,4037.0,14552.0,71118.5
7996.5,4037.5,14553.5,71116.5
7997.5,4038.5,14556.5,71132.5
7998.5,4038.5,14557.5,71137.5
7998.0,4037.5,14561.0,71129.5
7997.0,4038.0,14558.0,71124.5
7996.5,4038.5,14557.0,71122.5
7998.5,4038.0,14554.5,71128.5
7999.5,4038.0,14554.5,71127.5
8000.5,4038.0,14554.5,71139.5
8000.0,4038.5,14554.0,71143.5
8002.0,4038.5,14550.5,71148.5
8001.0,4038.5,14550.5,71144.0
8001.0,4038.5,14549.0,71144.0
8000.5,4038.5,14550.5,71140.5
8000.5,4039.0,14550.0,71147.0
8002.5,4038.5,14553.5,71150.5
8002.5,4038.5,14554.0,71160.5
8001.0,4038.0,14548.5,71143.5
8002.0,4037.5,14548.5,71138.5
8001.5,4037.5,14544.5,71134.5
8002.5,4037.5,14547.0,71134.5
8002.0,4036.5,14551.0,71136.5
8001.5,4036.5,14551.0,71129.5
7999.5,4036.5,14552.0,71119.5
8000.0,4037.0,14548.0,71128.5
7997.0,4037.5,14541.5,71110.5
7998.0,4037.0,14540.0,71111.0
7994.5,4036.5,14539.5,71085.5
7994.5,4037.5,14535.0,71089.5
7996.0,4037.0,14535.5,71095.5
7996.5,4037.5,14536.5,71105.5
7995.5,4036.5,14538.0,71109.5
7995.0,4036.5,14542.5,71094.5
7995.0,4036.5,14544.5,71107.5
7995.5,4036.5,14543.5,71102.0
7995.5,4036.5,14544.0,71098.0
7994.5,4036.5,14545.5,71091.5
7996.5,4036.5,14542.5,71105.0
7995.0,4037.0,14546.5,71097.5
7995.5,4037.0,14549.0,71109.5
7994.5,4037.0,14548.5,71109.5
7993.0,4037.0,14546.5,71097.5
7992.0,4037.5,14557.5,71105.5
7993.5,4037.5,14559.5,71116.5
7993.0,4037.0,14562.5,71112.5
7991.5,4036.5,14567.5,71114.5
7991.0,4037.0,14570.0,71122.5
7992.0,4036.5,14570.5,71128.5
7991.5,4036.0,14572.5,71131.0
7992.5,4036.0,14570.0,71135.5
7992.5,4035.5,14572.0,71139.5
7992.0,4035.5,14567.5,71135.5
7992.5,4035.0,14569.0,71129.5
7992.0,4035.0,14570.5,71115.5
7992.5,4035.0,14566.0,71118.5
7993.0,4035.5,14571.5,71121.5
7992.0,4035.5,14568.5,71124.5
7990.5,4036.0,14571.5,71122.5
7989.5,4036.0,14569.5,71110.5
7991.0,4036.5,14570.5,71122.5
7991.5,4036.5,14568.5,71111.5
7991.5,4036.5,14575.5,71112.5
7991.0,4036.5,14578.5,71118.5
7992.0,4036.5,14583.5,71123.5
7993.0,4036.5,14585.5,71132.0
7995.0,4037.5,14588.0,71137.5
7993.5,4037.5,14588.5,71129.5
7993.5,4037.5,14588.0,71127.5
7994.0,4037.5,14589.5,71125.5
7993.0,4037.5,14590.0,71131.0
7993.5,4038.0,14589.5,71138.5
7992.5,4038.5,14586.0,71128.5
7992.5,4038.5,14585.0,71131.5
7992.0,4038.5,14586.5,71130.5
7992.0,4038.5,14585.5,71126.0
7990.5,4038.0,14586.5,71123.5
7990.5,4038.5,14586.5,71136.0
7991.5,4037.5,14583.5,71138.5
7992.5,4038.5,14580.5,71149.5
7991.5,4038.5,14578.5,71133.5
7991.5,4038.5,14578.0,71131.5
7990.5,4038.5,14577.5,71134.5
7991.5,4038.5,14580.5,71141.5
7992.0,4039.0,14577.5,71132.5
7992.0,4039.0,14571.5,71123.5
7991.5,4039.0,14573.5,71128.5
7991.5,4039.0,14572.5,71123.5
7990.0,4038.5,14572.5,71106.5
7989.5,4038.5,14579.5,71114.5
7990.5,4038.5,14583.5,71126.0
7990.0,4039.0,14585.5,71128.0
7990.5,4039.5,14588.0,71129.5
7988.5,4039.5,14588.5,71115.5
7989.5,4038.0,14591.5,71122.5
7989.5,4037.5,14589.5,71111.5
7988.5,4037.5,14587.5,71104.5
7990.0,4037.5,14586.5,71099.5
7988.5,4036.5,14591.0,71092.5
7988.0,4036.5,14595.5,71105.5
7986.0,4037.0,14593.5,71093.5
7984.5,4037.5,14597.0,71089.5
7982.5,4037.5,14596.5,71078.5
7982.0,4037.5,14600.0,71074.5
7980.5,4037.5,14599.0,71056.5
7980.5,4037.5,14601.5,71059.5
7980.5,4037.5,14601.5,71067.0
7981.5,4038.0,14600.5,71060.5
7981.5,4038.5,14601.0,71070.5
7980.0,4038.0,14601.5,71069.5
7980.0,4038.0,14599.5,71078.5
7980.0,4038.5,14596.0,71092.0
7980.0,4038.5,14601.0,71097.5
7980.5,4039.0,14600.0,71100.5
7981.0,4039.0,14594.5,71096.5
7982.5,4039.5,14588.5,71095.5
7982.5,4039.5,14580.5,71094.5
7983.0,4039.5,14579.0,71102.5
7982.5,4040.0,14583.0,71101.5
7983.0,4039.0,14578.5,71093.5
7983.5,4039.5,14577.5,71099.5
7982.0,4039.5,14572.5,71094.5
7981.5,4039.0,14575.5,71092.5
7980.5,4039.5,14576.5,71085.5
7980.5,4039.5,14577.5,71094.5
7980.0,4039.5,14581.5,71097.5
7981.0,4039.0,14586.5,71103.5
7982.5,4039.5,14589.5,71114.5
7982.5,4040.0,14588.0,71109.5
7984.5,4039.5,14584.5,71114.5
7983.5,4040.0,14581.5,71110.5
7981.5,4039.5,14576.5,71097.5
7980.5,4038.5,14581.5,71096.5
7981.5,4038.5,14581.5,71095.5
7980.5,4038.5,14581.5,71081.5
7980.0,4038.5,14582.5,71090.5
7980.0,4038.0,14588.5,71096.5
7981.0,4037.5,14586.5,71095.5
7982.0,4037.5,14590.5,71108.5
7982.0,4038.0,14591.0,71124.5
7984.0,4037.5,14590.5,71142.5
7984.5,4037.5,14585.5,71137.5
7984.0,4037.5,14588.5,71150.5
7983.5,4037.5,14586.5,71153.5
7983.5,4037.5,14585.0,71159.5
7982.0,4038.5,14585.5,71160.5
7983.0,4038.5,14586.0,71164.5
7982.5,4038.5,14589.5,71179.5
7983.5,4037.5,14587.5,71168.5
7986.0,4038.0,14588.0,71174.5
7985.5,4037.5,14589.0,71157.5
7985.5,4037.5,14589.5,71164.5
7985.5,4037.0,14591.5,71159.5
7984.5,4037.0,14590.5,71172.5
7984.5,4037.0,14594.5,71181.5
7985.5,4037.5,14592.5,71181.5
7985.5,4037.0,14588.5,71179.5
7986.0,4037.0,14588.5,71178.0
7984.5,4037.0,14591.5,71175.5
7984.0,4037.5,14590.5,71171.5
7985.0,4037.0,14588.5,71169.5
7984.5,4037.0,14587.5,71166.5
7983.5,4038.0,14588.5,71178.5
7983.0,4038.0,14588.0,71178.5
7981.5,4037.5,14589.0,71169.5
7982.5,4037.5,14584.5,71168.5
7981.5,4037.5,14588.5,71163.5
7981.5,4037.5,14590.5,71154.5
7982.5,4037.5,14588.0,71161.5
7982.0,4037.5,14592.0,71152.0
7982.0,4037.0,14593.5,71148.5
7984.0,4037.0,14597.5,71161.5
7986.5,4036.5,14594.5,71164.0
7987.5,4036.5,14599.5,71172.5
7987.0,4037.0,14599.5,71174.5
7988.5,4037.5,14593.5,71175.5
7990.0,4037.5,14596.0,71185.5
7989.5,4037.5,14595.5,71187.5
7991.5,4038.5,14592.5,71201.5
7992.0,4038.5,14592.0,71199.5
7991.5,4037.5,14586.5,71185.5
7990.5,4038.0,14588.5,71190.5
7991.5,4038.0,14587.5,71190.5
7991.0,4037.5,14587.5,71193.5
7990.5,4038.5,14591.5,71208.5
7989.0,4038.5,14591.5,71208.5
7989.5,4038.5,14589.5,71206.5
7989.5,4038.5,14587.0,71207.5
7989.0,4039.0,14587.0,71215.5
7990.5,4039.0,14590.5,71219.5
7989.5,4038.5,14588.5,71211.5
7990.0,4038.5,14585.5,71209.0
7990.5,4039.0,14588.5,71222.5
7991.0,4039.5,14588.5,71220.5
7990.0,4040.0,14588.5,71221.5
7990.5,4041.0,14595.0,71225.5
7990.5,4040.5,14591.5,71216.5
7989.5,4040.5,14592.5,71203.0
7990.5,4040.5,14587.5,71199.5
7990.0,4041.0,14586.5,71192.5
7991.5,4041.0,14588.5,71211.5
7991.5,4040.5,14591.5,71212.5
7990.0,4041.5,14588.0,71207.5
7991.5,4042.0,14590.5,71225.5
7992.0,4041.5,14593.0,71223.5
7992.5,4041.5,14592.5,71223.5
7992.5,4042.5,14599.5,71239.5
7994.5,4041.5,14600.0,71243.5
7994.5,4042.0,14597.5,71234.5
7993.5,4042.0,14598.5,71244.5
7993.5,4041.5,14593.5,71234.5
7992.0,4042.5,14598.0,71239.5
7992.5,4042.5,14601.0,71251.5
7992.5,4042.5,14600.0,71251.5
7991.5,4043.0,14602.0,71245.5
7992.0,4043.0,14603.5,71245.5
7992.0,4042.0,14609.0,71250.5
7992.0,4042.5,14607.5,71245.5
7993.5,4042.5,14604.0,71256.5
7994.5,4042.5,14598.5,71247.5
7995.5,4042.5,14597.5,71256.0
7997.5,4042.5,14593.0,71261.5
7999.0,4042.0,14592.5,71266.5
7999.0,4041.5,14594.0,71261.0
7999.5,4041.5,14593.0,71249.5
8000.0,4041.0,14590.5,71252.5
7999.5,4041.0,14593.5,71247.5
7999.0,4041.0,14593.5,71248.0
8000.5,4041.5,14594.0,71260.5
8000.0,4041.5,14597.0,71261.5
7999.5,4042.0,14593.5,71265.5
7999.0,4042.0,14590.5,71252.5
7999.0,4042.0,14598.0,71271.5
7998.5,4041.0,14597.5,71267.5
7997.5,4040.5,14594.5,71250.5
7998.5,4040.5,14594.0,71251.5
7996.5,4040.5,14592.5,71234.5
7997.0,4040.5,14589.5,71235.5
7997.0,4040.0,14588.5,71232.0
7997.5,4039.5,14588.5,71228.5
8000.0,4039.5,14588.5,71234.5
7999.5,4040.0,14590.0,71231.5
8000.0,4040.0,14585.0,71223.5
8001.5,4040.0,14581.0,71227.5
7998.5,4039.5,14583.5,71216.5
7997.0,4040.5,14582.0,71211.5
7996.5,4040.5,14585.5,71222.5
7999.0,4040.0,14586.5,71236.5
7997.5,4039.5,14582.5,71228.5
7997.5,4039.5,14584.5,71214.5
7997.5,4040.0,14581.5,71231.5
7996.5,4040.0,14582.5,71219.5
7998.0,4039.5,14586.0,71224.5
8000.0,4040.0,14592.0,71242.5
7999.0,4040.5,14592.0,71252.5
8000.0,4040.0,14594.0,71267.0
7999.5,4040.0,14595.0,71265.0
