day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,7300,CHOCOLATE,7988,157,,,,,7990,157,,,,,7989.0,0.0
1,7400,CHOCOLATE,7987,138,,,,,7989,138,,,,,7988.0,0.0
1,7500,CHOCOLATE,7986,51,7985.0,55.0,,,7987,106,,,,,7986.5,0.0
1,7600,CHOCOLATE,7986,52,7985.0,89.0,,,7987,61,7988.0,89.0,,,7986.5,0.0
1,7700,CHOCOLATE,7986,129,,,,,7988,129,,,,,7987.0,0.0
1,7800,CHOCOLATE,7987,62,7986.0,56.0,,,7988,118,,,,,7987.5,0.0
1,7900,CHOCOLATE,7986,110,,,,,7988,110,,,,,7987.0,0.0
1,8000,CHOCOLATE,7986,111,,,,,7988,111,,,,,7987.0,0.0
1,8100,CHOCOLATE,7986,137,,,,,7987,57,7988.0,80.0,,,7986.5,0.0
1,8200,CHOCOLATE,7987,59,7986.0,98.0,,,7988,157,,,,,7987.5,0.0
1,8300,CHOCOLATE,7986,137,,,,,7988,137,,,,,7987.0,0.0
1,8400,CHOCOLATE,7986,94,,,,,7988,94,,,,,7987.0,0.0
1,8500,CHOCOLATE,7987,128,,,,,7988,59,7989.0,69.0,,,7987.5,0.0
1,8600,CHOCOLATE,7988,104,,,,,7990,104,,,,,7989.0,0.0
1,8700,CHOCOLATE,7988,126,,,,,7990,126,,,,,7989.0,0.0
1,8800,CHOCOLATE,7990,111,,,,,7991,56,7992.0,55.0,,,7990.5,0.0
1,8900,CHOCOLATE,7990,48,7989.0,89.0,,,7991,137,,,,,7990.5,0.0
1,9000,CHOCOLATE,7991,44,7990.0,84.0,,,7992,128,,,,,7991.5,0.0
1,9100,CHOCOLATE,7990,102,,,,,7992,102,,,,,7991.0,0.0
1,9200,CHOCOLATE,7990,63,7989.0,98.0,,,7991,161,,,,,7990.5,0.0
1,9300,CHOCOLATE,7990,155,,,,,7992,155,,,,,7991.0,0.0
1,9400,CHOCOLATE,7991,57,7990.0,96.0,,,7992,57,7993.0,96.0,,,7991.5,0.0
1,9500,CHOCOLATE,7990,56,7989.0,63.0,,,7991,51,7992.0,63.0,,,7990.5,0.0
1,9600,CHOCOLATE,7989,125,,,,,7991,125,,,,,7990.0,0.0
1,9700,CHOCOLATE,7988,135,,,,,7990,135,,,,,7989.0,0.0
1,9800,CHOCOLATE,7988,47,7987.0,79.0,,,7989,47,7990.0,79.0,,,7988.5,0.0
1,9900,CHOCOLATE,7987,132,,,,,7988,58,7989.0,74.0,,,7987.5,0.0
1,10000,CHOCOLATE,7987,152,,,,,7989,152,,,,,7988.0,0.0
1,10100,CHOCOLATE,7985,113,,,,,7987,113,,,,,7986.0,0.0
1,10200,CHOCOLATE,7985,51,7984.0,100.0,,,7986,151,,,,,7985.5,0.0
1,10300,CHOCOLATE,7985,44,7984.0,69.0,,,7986,44,7987.0,69.0,,,7985.5,0.0
1,10400,CHOCOLATE,7984,37,7983.0,81.0,,,7985,37,7986.0,81.0,,,7984.5,0.0
1,10500,CHOCOLATE,7982,121,,,,,7984,121,,,,,7983.0,0.0
1,10600,CHOCOLATE,7982,131,,,,,7984,131,,,,,7983.0,0.0
1,10700,CHOCOLATE,7983,124,,,,,7985,124,,,,,7984.0,0.0
1,10800,CHOCOLATE,7984,146,,,,,7986,146,,,,,7985.0,0.0
1,10900,CHOCOLATE,7985,138,,,,,7986,41,7987.0,97.0,,,7985.5,0.0
1,11000,CHOCOLATE,7985,128,,,,,7987,128,,,,,7986.0,0.0
1,11100,CHOCOLATE,7985,115,,,,,7987,115,,,,,7986.0,0.0
1,11200,CHOCOLATE,7984,117,,,,,7986,117,,,,,7985.0,0.0
1,11300,CHOCOLATE,7984,49,7983.0,80.0,,,7985,129,,,,,7984.5,0.0
1,11400,CHOCOLATE,7984,95,,,,,7986,95,,,,,7985.0,0.0
1,11500,CHOCOLATE,7985,95,,,,,7987,95,,,,,7986.0,0.0
1,11600,CHOCOLATE,7986,132,,,,,7988,132,,,,,7987.0,0.0
1,11700,CHOCOLATE,7986,122,,,,,7987,61,7988.0,61.0,,,7986.5,0.0
1,11800,CHOCOLATE,7986,115,,,,,7987,57,7988.0,58.0,,,7986.5,0.0
1,11900,CHOCOLATE,7987,137,,,,,7989,137,,,,,7988.0,0.0
1,12000,CHOCOLATE,7987,135,,,,,7989,135,,,,,7988.0,0.0
1,12100,CHOCOLATE,7987,140,,,,,7989,140,,,,,7988.0,0.0
1,12200,CHOCOLATE,7987,124,,,,,7988,50,7989.0,74.0,,,7987.5,0.0
1,12300,CHOCOLATE,7987,53,7986.0,68.0,,,7988,121,,,,,7987.5,0.0
1,12400,CHOCOLATE,7986,41,7985.0,98.0,,,7987,41,7988.0,98.0,,,7986.5,0.0
1,12500,CHOCOLATE,7983,144,,,,,7984,48,7985.0,96.0,,,7983.5,0.0
1,12600,CHOCOLATE,7983,35,7982.0,100.0,,,7984,135,,,,,7983.5,0.0
1,12700,CHOCOLATE,7982,33,7981.0,77.0,,,7983,43,7984.0,77.0,,,7982.5,0.0
1,12800,CHOCOLATE,7981,98,,,,,7983,98,,,,,7982.0,0.0
1,12900,CHOCOLATE,7982,117,,,,,7984,117,,,,,7983.0,0.0
1,13000,CHOCOLATE,7984,128,,,,,7985,50,7986.0,78.0,,,7984.5,0.0
1,13100,CHOCOLATE,7985,44,7984.0,76.0,,,7986,120,,,,,7985.5,0.0
1,13200,CHOCOLATE,7985,97,,,,,7986,35,7987.0,62.0,,,7985.5,0.0
1,13300,CHOCOLATE,7985,35,7984.0,90.0,,,7986,35,7987.0,90.0,,,7985.5,0.0
1,13400,CHOCOLATE,7982,62,7981.0,99.0,,,7983,161,,,,,7982.5,0.0
1,13500,CHOCOLATE,7983,122,,,,,7984,36,7985.0,86.0,,,7983.5,0.0
1,13600,CHOCOLATE,7983,35,7982.0,74.0,,,7984,109,,,,,7983.5,0.0
1,13700,CHOCOLATE,7983,126,,,,,7985,126,,,,,7984.0,0.0
1,13800,CHOCOLATE,7984,57,7983.0,58.0,,,7985,57,7986.0,58.0,,,7984.5,0.0
1,13900,CHOCOLATE,7986,64,7985.0,84.0,,,7987,148,,,,,7986.5,0.0
1,14000,CHOCOLATE,7986,53,7985.0,86.0,,,7987,139,,,,,7986.5,0.0
1,14100,CHOCOLATE,7984,56,7983.0,55.0,,,7985,56,7986.0,55.0,,,7984.5,0.0
1,14200,CHOCOLATE,7983,155,,,,,7985,155,,,,,7984.0,0.0
1,14300,CHOCOLATE,7983,100,,,,,7985,100,,,,,7984.0,0.0
1,14400,CHOCOLATE,7984,132,,,,,7985,48,7986.0,84.0,,,7984.5,0.0
1,14500,CHOCOLATE,7985,48,7984.0,61.0,,,7986,48,7987.0,61.0,,,7985.5,0.0
1,14600,CHOCOLATE,7985,140,,,,,7986,58,7987.0,82.0,,,7985.5,0.0
1,14700,CHOCOLATE,7984,146,,,,,7985,50,7986.0,96.0,,,7984.5,0.0
1,14800,CHOCOLATE,7984,95,,,,,7986,95,,,,,7985.0,0.0
1,14900,CHOCOLATE,7985,63,7984.0,71.0,,,7986,63,7987.0,71.0,,,7985.5,0.0
1,15000,CHOCOLATE,7986,52,7985.0,90.0,,,7987,142,,,,,7986.5,0.0
1,15100,CHOCOLATE,7984,62,7983.0,90.0,,,7985,152,,,,,7984.5,0.0
1,15200,CHOCOLATE,7984,57,7983.0,80.0,,,7985,137,,,,,7984.5,0.0
1,15300,CHOCOLATE,7984,41,7983.0,89.0,,,7985,41,7986.0,89.0,,,7984.5,0.0
1,15400,CHOCOLATE,7984,60,7983.0,78.0,,,7985,60,7986.0,78.0,,,7984.5,0.0
1,15500,CHOCOLATE,7984,96,,,,,7986,96,,,,,7985.0,0.0
1,15600,CHOCOLATE,7985,103,,,,,7986,53,7987.0,50.0,,,7985.5,0.0
1,15700,CHOCOLATE,7985,53,7984.0,53.0,,,7986,106,,,,,7985.5,0.0
1,15800,CHOCOLATE,7984,150,,,,,7986,150,,,,,7985.0,0.0
1,15900,CHOCOLATE,7985,40,7984.0,94.0,,,7986,40,7987.0,94.0,,,7985.5,0.0
1,16000,CHOCOLATE,7985,61,7984.0,86.0,,,7986,147,,,,,7985.5,0.0
1,16100,CHOCOLATE,7985,53,7984.0,97.0,,,7986,150,,,,,7985.5,0.0
1,16200,CHOCOLATE,7985,140,,,,,7987,140,,,,,7986.0,0.0
1,16300,CHOCOLATE,7986,112,,,,,7987,39,7988.0,73.0,,,7986.5,0.0
1,16400,CHOCOLATE,7986,43,7985.0,50.0,,,7987,43,7988.0,50.0,,,7986.5,0.0
1,16500,CHOCOLATE,7985,104,,,,,7987,104,,,,,7986.0,0.0
1,16600,CHOCOLATE,7986,147,,,,,7988,147,,,,,7987.0,0.0
1,16700,CHOCOLATE,7986,124,,,,,7987,46,7988.0,78.0,,,7986.5,0.0
1,16800,CHOCOLATE,7985,127,,,,,7987,127,,,,,7986.0,0.0
1,16900,CHOCOLATE,7984,96,,,,,7985,42,7986.0,54.0,,,7984.5,0.0
1,17000,CHOCOLATE,7983,122,,,,,7985,122,,,,,7984.0,0.0
1,17100,CHOCOLATE,7984,137,,,,,7985,63,7986.0,74.0,,,7984.5,0.0
1,17200,CHOCOLATE,7986,36,7985.0,98.0,,,7987,36,7988.0,98.0,,,7986.5,0.0
1,17300,CHOCOLATE,7985,133,,,,,7987,133,,,,,7986.0,0.0
1,17400,CHOCOLATE,7986,48,7985.0,90.0,,,7987,134,,,,,7986.5,0.0
1,17500,CHOCOLATE,7984,115,,,,,7986,115,,,,,7985.0,0.0
1,17600,CHOCOLATE,7985,133,,,,,7986,61,7987.0,72.0,,,7985.5,0.0
1,17700,CHOCOLATE,7986,148,,,,,7988,148,,,,,7987.0,0.0
1,17800,CHOCOLATE,7988,49,7987.0,53.0,,,7989,102,,,,,7988.5,0.0
1,17900,CHOCOLATE,7988,117,,,,,7990,117,,,,,7989.0,0.0
1,18000,CHOCOLATE,7988,36,7987.0,59.0,,,7989,95,,,,,7988.5,0.0
1,18100,CHOCOLATE,7988,46,7987.0,88.0,,,7989,46,7990.0,88.0,,,7988.5,0.0
1,18200,CHOCOLATE,7988,135,,,,,7990,135,,,,,7989.0,0.0
1,18300,CHOCOLATE,7987,65,7986.0,93.0,,,7988,158,,,,,7987.5,0.0
1,18400,CHOCOLATE,7987,136,,,,,7989,136,,,,,7988.0,0.0
1,18500,CHOCOLATE,7988,41,7987.0,93.0,,,7989,143,,,,,7988.5,0.0
1,18600,CHOCOLATE,7989,122,,,,,7991,122,,,,,7990.0,0.0
1,18700,CHOCOLATE,7990,135,,,,,7991,65,7992.0,70.0,,,7990.5,0.0
1,18800,CHOCOLATE,7990,127,,,,,7992,127,,,,,7991.0,0.0
1,18900,CHOCOLATE,7989,58,7988.0,58.0,,,7990,58,7991.0,58.0,,,7989.5,0.0
1,19000,CHOCOLATE,7988,115,,,,,7990,115,,,,,7989.0,0.0
1,19100,CHOCOLATE,7989,44,7988.0,84.0,,,7990,119,,,,,7989.5,0.0
1,19200,CHOCOLATE,7990,38,7989.0,96.0,,,7991,38,7992.0,96.0,,,7990.5,0.0
1,19300,CHOCOLATE,7991,38,7990.0,92.0,,,7992,38,7993.0,92.0,,,7991.5,0.0
1,19400,CHOCOLATE,7991,61,7990.0,94.0,,,7992,61,7993.0,94.0,,,7991.5,0.0
1,19500,CHOCOLATE,7992,49,7991.0,68.0,,,7993,123,,,,,7992.5,0.0
1,19600,CHOCOLATE,7991,142,,,,,7992,53,7993.0,89.0,,,7991.5,0.0
1,19700,CHOCOLATE,7992,119,,,,,7993,37,7994.0,82.0,,,7992.5,0.0
1,19800,CHOCOLATE,7992,105,,,,,7993,44,7994.0,61.0,,,7992.5,0.0
1,19900,CHOCOLATE,7991,42,7990.0,69.0,,,7992,48,7993.0,69.0,,,7991.5,0.0
1,20000,CHOCOLATE,7990,148,,,,,7992,148,,,,,7991.0,0.0
1,20100,CHOCOLATE,7992,94,,,,,7994,94,,,,,7993.0,0.0
1,20200,CHOCOLATE,7992,63,7991.0,80.0,,,7993,63,7994.0,80.0,,,7992.5,0.0
1,20300,CHOCOLATE,7990,111,,,,,7992,111,,,,,7991.0,0.0
1,20400,CHOCOLATE,7992,131,,,,,7994,131,,,,,7993.0,0.0
1,20500,CHOCOLATE,7993,131,,,,,7994,55,7995.0,76.0,,,7993.5,0.0
1,20600,CHOCOLATE,7993,56,7992.0,62.0,,,7994,118,,,,,7993.5,0.0
1,20700,CHOCOLATE,7993,48,7992.0,67.0,,,7994,48,7995.0,67.0,,,7993.5,0.0
1,20800,CHOCOLATE,7994,6,7993.0,113.0,,,7995,113,,,,,7994.5,0.0
1,20900,CHOCOLATE,7994,44,7993.0,96.0,,,7995,44,7996.0,96.0,,,7994.5,0.0
1,21000,CHOCOLATE,7994,47,7993.0,51.0,,,7995,47,7996.0,51.0,,,7994.5,0.0
1,21100,CHOCOLATE,7994,43,7993.0,95.0,,,7995,43,7996.0,95.0,,,7994.5,0.0
1,21200,CHOCOLATE,7996,44,7995.0,93.0,,,7997,137,,,,,7996.5,0.0
1,21300,CHOCOLATE,7995,39,7994.0,85.0,,,7996,39,7997.0,85.0,,,7995.5,0.0
1,21400,CHOCOLATE,7994,117,,,,,7995,61,7996.0,56.0,,,7994.5,0.0
1,21500,CHOCOLATE,7992,8,7991.0,107.0,,,7993,107,,,,,7992.5,0.0
1,21600,CHOCOLATE,7991,135,,,,,7992,37,7993.0,98.0,,,7991.5,0.0
1,21700,CHOCOLATE,7990,142,,,,,7992,142,,,,,7991.0,0.0
1,21800,CHOCOLATE,7992,58,7991.0,98.0,,,7993,58,7994.0,98.0,,,7992.5,0.0
1,21900,CHOCOLATE,7992,65,7991.0,92.0,,,7993,157,,,,,7992.5,0.0
1,22000,CHOCOLATE,7992,145,,,,,7994,145,,,,,7993.0,0.0
1,22100,CHOCOLATE,7992,92,,,,,7993,38,7994.0,54.0,,,7992.5,0.0
1,22200,CHOCOLATE,7994,37,7993.0,82.0,,,7995,37,7996.0,82.0,,,7994.5,0.0
1,22300,CHOCOLATE,7992,131,,,,,7993,45,7994.0,86.0,,,7992.5,0.0
1,22400,CHOCOLATE,7994,45,7993.0,78.0,,,7995,123,,,,,7994.5,0.0
1,22500,CHOCOLATE,7992,122,,,,,7993,57,7994.0,65.0,,,7992.5,0.0
1,22600,CHOCOLATE,7991,63,7990.0,59.0,,,7992,63,7993.0,59.0,,,7991.5,0.0
1,22700,CHOCOLATE,7991,47,7990.0,94.0,,,7992,141,,,,,7991.5,0.0
1,22800,CHOCOLATE,7991,48,7990.0,54.0,,,7992,102,,,,,7991.5,0.0
1,22900,CHOCOLATE,7990,114,,,,,7991,59,7992.0,55.0,,,7990.5,0.0
1,23000,CHOCOLATE,7992,53,7991.0,68.0,,,7993,53,7994.0,68.0,,,7992.5,0.0
1,23100,CHOCOLATE,7994,57,7993.0,100.0,,,7995,157,,,,,7994.5,0.0
1,23200,CHOCOLATE,7993,58,7992.0,79.0,,,7994,58,7995.0,79.0,,,7993.5,0.0
1,23300,CHOCOLATE,7993,50,7992.0,85.0,,,7994,135,,,,,7993.5,0.0
1,23400,CHOCOLATE,7992,38,7991.0,78.0,,,7993,38,7994.0,78.0,,,7992.5,0.0
1,23500,CHOCOLATE,7992,99,,,,,7994,99,,,,,7993.0,0.0
1,23600,CHOCOLATE,7992,132,,,,,7993,63,7994.0,69.0,,,7992.5,0.0
1,23700,CHOCOLATE,7991,140,,,,,7992,63,7993.0,77.0,,,7991.5,0.0
1,23800,CHOCOLATE,7992,56,7991.0,63.0,,,7993,56,7994.0,63.0,,,7992.5,0.0
1,23900,CHOCOLATE,7991,150,,,,,7993,145,,,,,7992.0,0.0
1,24000,CHOCOLATE,7992,99,,,,,7993,35,7994.0,64.0,,,7992.5,0.0
1,24100,CHOCOLATE,7992,111,,,,,7994,111,,,,,7993.0,0.0
1,24200,CHOCOLATE,7992,132,,,,,7994,132,,,,,7993.0,0.0
1,24300,CHOCOLATE,7991,146,,,,,7993,146,,,,,7992.0,0.0
1,24400,CHOCOLATE,7991,142,,,,,7992,63,7993.0,79.0,,,7991.5,0.0
1,24500,CHOCOLATE,7993,49,7992.0,63.0,,,7994,49,7995.0,63.0,,,7993.5,0.0
1,24600,CHOCOLATE,7992,124,,,,,7993,51,7994.0,73.0,,,7992.5,0.0
1,24700,CHOCOLATE,7992,109,,,,,7994,109,,,,,7993.0,0.0
1,24800,CHOCOLATE,7993,134,,,,,7994,50,7995.0,84.0,,,7993.5,0.0
1,24900,CHOCOLATE,7992,125,,,,,7994,125,,,,,7993.0,0.0
1,25000,CHOCOLATE,7992,103,,,,,7993,35,7994.0,68.0,,,7992.5,0.0
1,25100,CHOCOLATE,7991,147,,,,,7992,5,7993.0,147.0,,,7991.5,0.0
1,25200,CHOCOLATE,7991,106,,,,,7993,106,,,,,7992.0,0.0
1,25300,CHOCOLATE,7990,125,,,,,7992,125,,,,,7991.0,0.0
1,25400,CHOCOLATE,7989,53,7988.0,58.0,,,7990,111,,,,,7989.5,0.0
1,25500,CHOCOLATE,7990,110,,,,,7991,58,7992.0,52.0,,,7990.5,0.0
1,25600,CHOCOLATE,7991,117,,,,,7993,117,,,,,7992.0,0.0
1,25700,CHOCOLATE,7991,149,,,,,7993,149,,,,,7992.0,0.0
1,25800,CHOCOLATE,7991,139,,,,,7993,139,,,,,7992.0,0.0
1,25900,CHOCOLATE,7990,58,7989.0,57.0,,,7991,48,7992.0,57.0,,,7990.5,0.0
1,26000,CHOCOLATE,7989,145,,,,,7990,62,7991.0,83.0,,,7989.5,0.0
1,26100,CHOCOLATE,7990,131,,,,,7992,131,,,,,7991.0,0.0
1,26200,CHOCOLATE,7990,46,7989.0,65.0,,,7991,111,,,,,7990.5,0.0
1,26300,CHOCOLATE,7991,138,,,,,7993,138,,,,,7992.0,0.0
1,26400,CHOCOLATE,7991,110,,,,,7993,110,,,,,7992.0,0.0
1,26500,CHOCOLATE,7991,154,,,,,7993,154,,,,,7992.0,0.0
1,26600,CHOCOLATE,7993,110,,,,,7994,58,7995.0,52.0,,,7993.5,0.0
1,26700,CHOCOLATE,7994,119,,,,,7995,52,7996.0,67.0,,,7994.5,0.0
1,26800,CHOCOLATE,7993,65,7992.0,59.0,,,7994,124,,,,,7993.5,0.0
1,26900,CHOCOLATE,7993,98,,,,,7995,98,,,,,7994.0,0.0
1,27000,CHOCOLATE,7994,65,7993.0,73.0,,,7995,65,7996.0,73.0,,,7994.5,0.0
1,27100,CHOCOLATE,7994,48,7993.0,89.0,,,7995,137,,,,,7994.5,0.0
1,27200,CHOCOLATE,7993,64,7992.0,65.0,,,7994,129,,,,,7993.5,0.0
1,27300,CHOCOLATE,7992,100,,,,,7993,45,7994.0,55.0,,,7992.5,0.0
1,27400,CHOCOLATE,7993,52,7992.0,60.0,,,7994,112,,,,,7993.5,0.0
1,27500,CHOCOLATE,7993,35,7992.0,95.0,,,7994,130,,,,,7993.5,0.0
1,27600,CHOCOLATE,7992,39,7991.0,71.0,,,7993,110,,,,,7992.5,0.0
1,27700,CHOCOLATE,7990,59,7989.0,58.0,,,7991,59,7992.0,58.0,,,7990.5,0.0
1,27800,CHOCOLATE,7988,135,,,,,7990,135,,,,,7989.0,0.0
1,27900,CHOCOLATE,7989,41,7988.0,62.0,,,7990,103,,,,,7989.5,0.0
1,28000,CHOCOLATE,7988,140,,,,,7990,140,,,,,7989.0,0.0
1,28100,CHOCOLATE,7989,128,,,,,7991,128,,,,,7990.0,0.0
1,28200,CHOCOLATE,7989,102,,,,,7991,102,,,,,7990.0,0.0
1,28300,CHOCOLATE,7991,51,7990.0,86.0,,,7992,137,,,,,7991.5,0.0
1,28400,CHOCOLATE,7992,142,,,,,7993,49,7994.0,93.0,,,7992.5,0.0
1,28500,CHOCOLATE,7993,65,7992.0,74.0,,,7994,139,,,,,7993.5,0.0
1,28600,CHOCOLATE,7992,90,,,,,7994,90,,,,,7993.0,0.0
1,28700,CHOCOLATE,7992,94,,,,,7993,35,7994.0,59.0,,,7992.5,0.0
1,28800,CHOCOLATE,7992,141,,,,,7994,141,,,,,7993.0,0.0
1,28900,CHOCOLATE,7993,132,,,,,7995,132,,,,,7994.0,0.0
1,29000,CHOCOLATE,7994,56,7993.0,63.0,,,7995,119,,,,,7994.5,0.0
1,29100,CHOCOLATE,7994,149,,,,,7996,149,,,,,7995.0,0.0
1,29200,CHOCOLATE,7993,144,,,,,7995,144,,,,,7994.0,0.0
1,29300,CHOCOLATE,7994,36,7993.0,57.0,,,7995,36,7996.0,57.0,,,7994.5,0.0
1,29400,CHOCOLATE,7994,99,,,,,7996,99,,,,,7995.0,0.0
