day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,5500,STRAWBERRIES,3997,265,,,,,3998,94,3999.0,171.0,,,3997.5,0.0
0,5600,STRAWBERRIES,3998,260,,,,,3999,268,,,,,3998.5,0.0
0,5700,STRAWBERRIES,3998,230,,,,,4000,230,,,,,3999.0,0.0
0,5800,STRAWBERRIES,3998,196,,,,,4000,196,,,,,3999.0,0.0
0,5900,STRAWBERRIES,3998,267,,,,,3999,95,4000.0,172.0,,,3998.5,0.0
0,6000,STRAWBERRIES,3998,215,,,,,3999,215,,,,,3998.5,0.0
0,6100,STRAWBERRIES,3998,229,,,,,3999,229,,,,,3998.5,0.0
0,6200,STRAWBERRIES,3999,92,3998.0,185.0,,,4000,277,,,,,3999.5,0.0
0,6300,STRAWBERRIES,3999,211,,,,,4000,211,,,,,3999.5,0.0
0,6400,STRAWBERRIES,3999,261,,,,,4001,256,,,,,4000.0,0.0
0,6500,STRAWBERRIES,3999,232,,,,,4000,65,4001.0,167.0,,,3999.5,0.0
0,6600,STRAWBERRIES,3999,162,,,,,4000,53,4001.0,109.0,,,3999.5,0.0
0,6700,STRAWBERRIES,3999,156,,,,,4001,156,,,,,4000.0,0.0
0,6800,STRAWBERRIES,3999,290,,,,,4001,290,,,,,4000.0,0.0
0,6900,STRAWBERRIES,3999,212,,,,,4001,212,,,,,4000.0,0.0
0,7000,STRAWBERRIES,3999,245,,,,,4001,245,,,,,4000.0,0.0
0,7100,STRAWBERRIES,3999,187,,,,,4001,187,,,,,4000.0,0.0
0,7200,STRAWBERRIES,3999,234,,,,,4000,234,,,,,3999.5,0.0
0,7300,STRAWBERRIES,3999,242,,,,,4001,242,,,,,4000.0,0.0
0,7400,STRAWBERRIES,3999,271,,,,,4001,271,,,,,4000.0,0.0
0,7500,STRAWBERRIES,4000,81,3999.0,195.0,,,4001,276,,,,,4000.5,0.0
0,7600,STRAWBERRIES,4000,92,3999.0,115.0,,,4001,207,,,,,4000.5,0.0
0,7700,STRAWBERRIES,4000,11,3999.0,266.0,,,4001,266,,,,,4000.5,0.0
0,7800,STRAWBERRIES,3999,185,,,,,4001,185,,,,,4000.0,0.0
0,7900,STRAWBERRIES,4000,98,3999.0,186.0,,,4001,276,,,,,4000.5,0.0
0,8000,STRAWBERRIES,4000,216,,,,,4001,97,4002.0,119.0,,,4000.5,0.0
0,8100,STRAWBERRIES,4000,177,,,,,4002,177,,,,,4001.0,0.0
0,8200,STRAWBERRIES,4000,177,,,,,4002,177,,,,,4001.0,0.0
0,8300,STRAWBERRIES,4001,174,,,,,4002,174,,,,,4001.5,0.0
0,8400,STRAWBERRIES,4001,224,,,,,4003,224,,,,,4002.0,0.0
0,8500,STRAWBERRIES,4001,217,,,,,4003,217,,,,,4002.0,0.0
0,8600,STRAWBERRIES,4002,266,,,,,4003,266,,,,,4002.5,0.0
0,8700,STRAWBERRIES,4002,203,,,,,4003,203,,,,,4002.5,0.0
0,8800,STRAWBERRIES,4002,274,,,,,4003,274,,,,,4002.5,0.0
0,8900,STRAWBERRIES,4002,226,,,,,4004,226,,,,,4003.0,0.0
0,9000,STRAWBERRIES,4002,174,,,,,4004,174,,,,,4003.0,0.0
0,9100,STRAWBERRIES,4002,91,4001.0,151.0,,,4003,242,,,,,4002.5,0.0
0,9200,STRAWBERRIES,4002,89,4001.0,150.0,,,4003,239,,,,,4002.5,0.0
0,9300,STRAWBERRIES,4002,69,4001.0,126.0,,,4003,195,,,,,4002.5,0.0
0,9400,STRAWBERRIES,4002,226,,,,,4004,226,,,,,4003.0,0.0
0,9500,STRAWBERRIES,4002,267,,,,,4003,80,4004.0,187.0,,,4002.5,0.0
0,9600,STRAWBERRIES,4002,85,4001.0,114.0,,,4003,199,,,,,4002.5,0.0
0,9700,STRAWBERRIES,4002,234,,,,,4004,234,,,,,4003.0,0.0
0,9800,STRAWBERRIES,4002,232,,,,,4004,232,,,,,4003.0,0.0
0,9900,STRAWBERRIES,4003,63,4002.0,158.0,,,4004,221,,,,,4003.5,0.0
0,10000,STRAWBERRIES,4003,63,4002.0,146.0,,,4004,209,,,,,4003.5,0.0
0,10100,STRAWBERRIES,4003,277,,,,,4004,277,,,,,4003.5,0.0
0,10200,STRAWBERRIES,4003,207,,,,,4004,207,,,,,4003.5,0.0
0,10300,STRAWBERRIES,4003,202,,,,,4004,202,,,,,4003.5,0.0
0,10400,STRAWBERRIES,4003,88,4002.0,166.0,,,4004,254,,,,,4003.5,0.0
0,10500,STRAWBERRIES,4003,198,,,,,4004,198,,,,,4003.5,0.0
0,10600,STRAWBERRIES,4003,89,4002.0,160.0,,,4004,249,,,,,4003.5,0.0
0,10700,STRAWBERRIES,4002,227,,,,,4004,227,,,,,4003.0,0.0
0,10800,STRAWBERRIES,4002,248,,,,,4003,89,4004.0,159.0,,,4002.5,0.0
0,10900,STRAWBERRIES,4003,269,,,,,4004,269,,,,,4003.5,0.0
0,11000,STRAWBERRIES,4002,216,,,,,4003,216,,,,,4002.5,0.0
0,11100,STRAWBERRIES,4001,270,,,,,4003,270,,,,,4002.0,0.0
0,11200,STRAWBERRIES,4001,89,4000.0,151.0,,,4002,232,,,,,4001.5,0.0
0,11300,STRAWBERRIES,4001,79,4000.0,175.0,,,4002,254,,,,,4001.5,0.0
0,11400,STRAWBERRIES,4000,216,,,,,4002,216,,,,,4001.0,0.0
0,11500,STRAWBERRIES,4000,267,,,,,4001,267,,,,,4000.5,0.0
0,11600,STRAWBERRIES,4000,229,,,,,4001,55,4002.0,174.0,,,4000.5,0.0
0,11700,STRAWBERRIES,4000,91,3999.0,163.0,,,4001,254,,,,,4000.5,0.0
0,11800,STRAWBERRIES,4000,216,,,,,4002,216,,,,,4001.0,0.0
0,11900,STRAWBERRIES,4001,77,4000.0,129.0,,,4002,206,,,,,4001.5,0.0
0,12000,STRAWBERRIES,4001,253,,,,,4002,253,,,,,4001.5,0.0
0,12100,STRAWBERRIES,4001,195,,,,,4002,195,,,,,4001.5,0.0
0,12200,STRAWBERRIES,4001,218,,,,,4002,74,4003.0,149.0,,,4001.5,0.0
0,12300,STRAWBERRIES,4001,255,,,,,4003,255,,,,,4002.0,0.0
0,12400,STRAWBERRIES,4001,71,4000.0,156.0,,,4002,236,,,,,4001.5,0.0
0,12500,STRAWBERRIES,4000,251,,,,,4002,251,,,,,4001.0,0.0
0,12600,STRAWBERRIES,4000,219,,,,,4001,59,4002.0,160.0,,,4000.5,0.0
0,12700,STRAWBERRIES,4000,230,,,,,4001,91,4002.0,139.0,,,4000.5,0.0
0,12800,STRAWBERRIES,4000,208,,,,,4001,208,,,,,4000.5,0.0
0,12900,STRAWBERRIES,4000,83,3999.0,186.0,,,4001,269,,,,,4000.5,0.0
0,13000,STRAWBERRIES,4000,61,3999.0,176.0,,,4001,237,,,,,4000.5,0.0
0,13100,STRAWBERRIES,3999,197,,,,,4001,197,,,,,4000.0,0.0
0,13200,STRAWBERRIES,3999,207,,,,,4001,207,,,,,4000.0,0.0
0,13300,STRAWBERRIES,3999,184,,,,,4000,181,,,,,3999.5,0.0
0,13400,STRAWBERRIES,3998,239,,,,,4000,239,,,,,3999.0,0.0
0,13500,STRAWBERRIES,3998,53,3997.0,136.0,,,3999,189,,,,,3998.5,0.0
0,13600,STRAWBERRIES,3998,247,,,,,3999,247,,,,,3998.5,0.0
0,13700,STRAWBERRIES,3998,83,3997.0,195.0,,,3999,278,,,,,3998.5,0.0
0,13800,STRAWBERRIES,3998,68,3997.0,187.0,,,3999,255,,,,,3998.5,0.0
0,13900,STRAWBERRIES,3998,12,3997.0,236.0,,,3999,236,,,,,3998.5,0.0
0,14000,STRAWBERRIES,3997,260,,,,,3999,260,,,,,3998.0,0.0
0,14100,STRAWBERRIES,3998,99,3997.0,185.0,,,3999,284,,,,,3998.5,0.0
0,14200,STRAWBERRIES,3998,73,3997.0,189.0,,,3999,262,,,,,3998.5,0.0
0,14300,STRAWBERRIES,3998,259,,,,,3999,84,4000.0,175.0,,,3998.5,0.0
0,14400,STRAWBERRIES,3998,205,,,,,4000,205,,,,,3999.0,0.0
0,14500,STRAWBERRIES,3998,266,,,,,4000,266,,,,,3999.0,0.0
0,14600,STRAWBERRIES,3997,188,,,,,3999,188,,,,,3998.0,0.0
0,14700,STRAWBERRIES,3997,204,,,,,3998,88,3999.0,116.0,,,3997.5,0.0
0,14800,STRAWBERRIES,3997,196,,,,,3999,196,,,,,3998.0,0.0
0,14900,STRAWBERRIES,3997,202,,,,,3998,89,3999.0,113.0,,,3997.5,0.0
0,15000,STRAWBERRIES,3997,165,,,,,3999,170,,,,,3998.0,0.0
0,15100,STRAWBERRIES,3997,83,3996.0,104.0,,,3998,187,,,,,3997.5,0.0
0,15200,STRAWBERRIES,3997,86,3996.0,138.0,,,3998,224,,,,,3997.5,0.0
0,15300,STRAWBERRIES,3996,244,,,,,3997,10,3998.0,244.0,,,3996.5,0.0
0,15400,STRAWBERRIES,3996,249,,,,,3998,249,,,,,3997.0,0.0
0,15500,STRAWBERRIES,3996,200,,,,,3997,54,3998.0,146.0,,,3996.5,0.0
0,15600,STRAWBERRIES,3996,264,,,,,3997,264,,,,,3996.5,0.0
0,15700,STRAWBERRIES,3996,237,,,,,3997,67,3998.0,170.0,,,3996.5,0.0
0,15800,STRAWBERRIES,3997,49,3996.0,112.0,,,3998,166,,,,,3997.5,0.0
0,15900,STRAWBERRIES,3997,60,3996.0,112.0,,,3998,172,,,,,3997.5,0.0
0,16000,STRAWBERRIES,3997,234,,,,,3998,87,3999.0,147.0,,,3997.5,0.0
0,16100,STRAWBERRIES,3997,219,,,,,3999,219,,,,,3998.0,0.0
0,16200,STRAWBERRIES,3997,235,,,,,3998,78,3999.0,157.0,,,3997.5,0.0
0,16300,STRAWBERRIES,3997,95,3996.0,193.0,,,3998,288,,,,,3997.5,0.0
0,16400,STRAWBERRIES,3997,210,,,,,3998,68,3999.0,142.0,,,3997.5,0.0
0,16500,STRAWBERRIES,3997,255,,,,,3999,255,,,,,3998.0,0.0
0,16600,STRAWBERRIES,3998,256,,,,,3999,75,4000.0,181.0,,,3998.5,0.0
0,16700,STRAWBERRIES,3998,250,,,,,4000,250,,,,,3999.0,0.0
0,16800,STRAWBERRIES,3998,169,,,,,4000,169,,,,,3999.0,0.0
0,16900,STRAWBERRIES,3998,265,,,,,4000,265,,,,,3999.0,0.0
0,17000,STRAWBERRIES,3999,56,3998.0,150.0,,,4000,206,,,,,3999.5,0.0
0,17100,STRAWBERRIES,3999,84,3998.0,120.0,,,4000,204,,,,,3999.5,0.0
0,17200,STRAWBERRIES,3999,57,3998.0,178.0,,,4000,235,,,,,3999.5,0.0
0,17300,STRAWBERRIES,3997,259,,,,,3999,259,,,,,3998.0,0.0
0,17400,STRAWBERRIES,3997,208,,,,,3998,208,,,,,3997.5,0.0
0,17500,STRAWBERRIES,3998,161,,,,,3999,167,,,,,3998.5,0.0
0,17600,STRAWBERRIES,3998,92,3997.0,173.0,,,3999,265,,,,,3998.5,0.0
0,17700,STRAWBERRIES,3997,281,,,,,3999,281,,,,,3998.0,0.0
0,17800,STRAWBERRIES,3997,180,,,,,3999,180,,,,,3998.0,0.0
0,17900,STRAWBERRIES,3997,157,,,,,3999,157,,,,,3998.0,0.0
0,18000,STRAWBERRIES,3997,215,,,,,3998,100,3999.0,115.0,,,3997.5,0.0
0,18100,STRAWBERRIES,3997,237,,,,,3998,225,,,,,3997.5,0.0
0,18200,STRAWBERRIES,3996,159,,,,,3998,159,,,,,3997.0,0.0
0,18300,STRAWBERRIES,3997,7,3996.0,236.0,,,3998,236,,,,,3997.5,0.0
0,18400,STRAWBERRIES,3997,245,,,,,3998,245,,,,,3997.5,0.0
0,18500,STRAWBERRIES,3997,195,,,,,3998,195,,,,,3997.5,0.0
0,18600,STRAWBERRIES,3997,216,,,,,3998,62,3999.0,154.0,,,3997.5,0.0
0,18700,STRAWBERRIES,3997,259,,,,,3998,68,3999.0,191.0,,,3997.5,0.0
0,18800,STRAWBERRIES,3997,232,,,,,3999,232,,,,,3998.0,0.0
0,18900,STRAWBERRIES,3998,178,,,,,3999,178,,,,,3998.5,0.0
0,19000,STRAWBERRIES,3998,204,,,,,3999,80,4000.0,124.0,,,3998.5,0.0
0,19100,STRAWBERRIES,3998,86,3997.0,181.0,,,3999,267,,,,,3998.5,0.0
0,19200,STRAWBERRIES,3997,206,,,,,3999,206,,,,,3998.0,0.0
0,19300,STRAWBERRIES,3998,56,3997.0,158.0,,,3999,214,,,,,3998.5,0.0
0,19400,STRAWBERRIES,3998,201,,,,,3999,201,,,,,3998.5,0.0
0,19500,STRAWBERRIES,3998,251,,,,,4000,251,,,,,3999.0,0.0
0,19600,STRAWBERRIES,3998,228,,,,,4000,228,,,,,3999.0,0.0
0,19700,STRAWBERRIES,3999,99,3998.0,191.0,,,4000,290,,,,,3999.5,0.0
0,19800,STRAWBERRIES,3999,69,3998.0,160.0,,,4000,229,,,,,3999.5,0.0
0,19900,STRAWBERRIES,3999,84,3998.0,184.0,,,4000,256,,,,,3999.5,0.0
0,20000,STRAWBERRIES,3999,66,3998.0,145.0,,,4000,211,,,,,3999.5,0.0
0,20100,STRAWBERRIES,3999,61,3998.0,191.0,,,4000,252,,,,,3999.5,0.0
0,20200,STRAWBERRIES,3999,58,3998.0,161.0,,,4000,219,,,,,3999.5,0.0
0,20300,STRAWBERRIES,3998,180,,,,,4000,180,,,,,3999.0,0.0
0,20400,STRAWBERRIES,3998,285,,,,,3999,94,4000.0,191.0,,,3998.5,0.0
0,20500,STRAWBERRIES,3998,234,,,,,3999,234,,,,,3998.5,0.0
0,20600,STRAWBERRIES,3998,190,,,,,4000,190,,,,,3999.0,0.0
0,20700,STRAWBERRIES,3999,66,3998.0,126.0,,,4000,192,,,,,3999.5,0.0
0,20800,STRAWBERRIES,3998,228,,,,,4000,228,,,,,3999.0,0.0
0,20900,STRAWBERRIES,3999,211,,,,,4000,211,,,,,3999.5,0.0
0,21000,STRAWBERRIES,3999,214,,,,,4000,81,4001.0,133.0,,,3999.5,0.0
0,21100,STRAWBERRIES,3999,174,,,,,4000,174,,,,,3999.5,0.0
0,21200,STRAWBERRIES,3999,233,,,,,4001,233,,,,,4000.0,0.0
0,21300,STRAWBERRIES,3998,187,,,,,4000,187,,,,,3999.0,0.0
0,21400,STRAWBERRIES,3998,203,,,,,4000,203,,,,,3999.0,0.0
0,21500,STRAWBERRIES,3999,168,,,,,4000,67,4001.0,101.0,,,3999.5,0.0
0,21600,STRAWBERRIES,3999,98,3998.0,189.0,,,4000,287,,,,,3999.5,0.0
0,21700,STRAWBERRIES,3999,65,3998.0,184.0,,,4000,249,,,,,3999.5,0.0
0,21800,STRAWBERRIES,3999,170,,,,,4001,170,,,,,4000.0,0.0
0,21900,STRAWBERRIES,3999,229,,,,,4001,229,,,,,4000.0,0.0
0,22000,STRAWBERRIES,3999,202,,,,,4001,202,,,,,4000.0,0.0
0,22100,STRAWBERRIES,4000,54,3999.0,121.0,,,4001,175,,,,,4000.5,0.0
0,22200,STRAWBERRIES,4000,262,,,,,4002,262,,,,,4001.0,0.0
0,22300,STRAWBERRIES,4000,170,,,,,4001,64,4002.0,106.0,,,4000.5,0.0
0,22400,STRAWBERRIES,3999,216,,,,,4000,6,4001.0,216.0,,,3999.5,0.0
0,22500,STRAWBERRIES,4000,232,,,,,4002,232,,,,,4001.0,0.0
0,22600,STRAWBERRIES,4000,233,,,,,4002,233,,,,,4001.0,0.0
0,22700,STRAWBERRIES,4000,236,,,,,4001,236,,,,,4000.5,0.0
0,22800,STRAWBERRIES,4000,218,,,,,4001,218,,,,,4000.5,0.0
0,22900,STRAWBERRIES,4000,263,,,,,4002,263,,,,,4001.0,0.0
0,23000,STRAWBERRIES,4000,219,,,,,4002,219,,,,,4001.0,0.0
0,23100,STRAWBERRIES,4001,93,4000.0,130.0,,,4002,223,,,,,4001.5,0.0
0,23200,STRAWBERRIES,4000,241,,,,,4002,241,,,,,4001.0,0.0
0,23300,STRAWBERRIES,4000,243,,,,,4002,243,,,,,4001.0,0.0
0,23400,STRAWBERRIES,4000,74,3999.0,170.0,,,4001,244,,,,,4000.5,0.0
0,23500,STRAWBERRIES,3999,221,,,,,4001,221,,,,,4000.0,0.0
0,23600,STRAWBERRIES,3999,204,,,,,4000,84,4001.0,120.0,,,3999.5,0.0
0,23700,STRAWBERRIES,4000,260,,,,,4001,260,,,,,4000.5,0.0
0,23800,STRAWBERRIES,4000,207,,,,,4001,64,4002.0,143.0,,,4000.5,0.0
0,23900,STRAWBERRIES,4000,251,,,,,4002,251,,,,,4001.0,0.0
0,24000,STRAWBERRIES,4000,248,,,,,4002,248,,,,,4001.0,0.0
0,24100,STRAWBERRIES,4000,278,,,,,4002,270,,,,,4001.0,0.0
0,24200,STRAWBERRIES,4000,242,,,,,4001,242,,,,,4000.5,0.0
0,24300,STRAWBERRIES,4000,91,3999.0,157.0,,,4001,248,,,,,4000.5,0.0
0,24400,STRAWBERRIES,4000,54,3999.0,154.0,,,4001,208,,,,,4000.5,0.0
0,24500,STRAWBERRIES,3999,263,,,,,4001,263,,,,,4000.0,0.0
0,24600,STRAWBERRIES,4000,229,,,,,4001,60,4002.0,169.0,,,4000.5,0.0
0,24700,STRAWBERRIES,4000,65,3999.0,197.0,,,4001,262,,,,,4000.5,0.0
0,24800,STRAWBERRIES,3999,174,,,,,4001,174,,,,,4000.0,0.0
0,24900,STRAWBERRIES,3999,217,,,,,4000,58,4001.0,159.0,,,3999.5,0.0
0,25000,STRAWBERRIES,3999,252,,,,,4001,252,,,,,4000.0,0.0
0,25100,STRAWBERRIES,3999,241,,,,,4000,81,4001.0,160.0,,,3999.5,0.0
0,25200,STRAWBERRIES,3999,79,3998.0,164.0,,,4000,243,,,,,3999.5,0.0
0,25300,STRAWBERRIES,3999,179,,,,,4001,179,,,,,4000.0,0.0
0,25400,STRAWBERRIES,3999,176,,,,,4001,176,,,,,4000.0,0.0
0,25500,STRAWBERRIES,4000,73,3999.0,144.0,,,4001,217,,,,,4000.5,0.0
0,25600,STRAWBERRIES,4000,205,,,,,4001,62,4002.0,136.0,,,4000.5,0.0
0,25700,STRAWBERRIES,4000,179,,,,,4002,179,,,,,4001.0,0.0
0,25800,STRAWBERRIES,4000,227,,,,,4002,227,,,,,4001.0,0.0
0,25900,STRAWBERRIES,4000,226,,,,,4002,226,,,,,4001.0,0.0
0,26000,STRAWBERRIES,4000,203,,,,,4002,203,,,,,4001.0,0.0
0,26100,STRAWBERRIES,4000,208,,,,,4002,208,,,,,4001.0,0.0
0,26200,STRAWBERRIES,4000,184,,,,,4001,80,4002.0,104.0,,,4000.5,0.0
0,26300,STRAWBERRIES,4000,256,,,,,4002,256,,,,,4001.0,0.0
0,26400,STRAWBERRIES,4000,280,,,,,4001,82,4002.0,198.0,,,4000.5,0.0
0,26500,STRAWBERRIES,4000,246,,,,,4002,246,,,,,4001.0,0.0
0,26600,STRAWBERRIES,4001,167,,,,,4002,55,4003.0,112.0,,,4001.5,0.0
0,26700,STRAWBERRIES,4001,196,,,,,4003,196,,,,,4002.0,0.0
0,26800,STRAWBERRIES,4002,79,4001.0,191.0,,,4003,270,,,,,4002.5,0.0
0,26900,STRAWBERRIES,4002,265,,,,,4003,265,,,,,4002.5,0.0
0,27000,STRAWBERRIES,4002,241,,,,,4003,241,,,,,4002.5,0.0
0,27100,STRAWBERRIES,4001,232,,,,,4002,232,,,,,4001.5,0.0
0,27200,STRAWBERRIES,4000,232,,,,,4001,100,4002.0,129.0,,,4000.5,0.0
0,27300,STRAWBERRIES,4000,90,3999.0,194.0,,,4001,284,,,,,4000.5,0.0
0,27400,STRAWBERRIES,3999,208,,,,,4001,208,,,,,4000.0,0.0
0,27500,STRAWBERRIES,4000,251,,,,,4001,251,,,,,4000.5,0.0
0,27600,STRAWBERRIES,4000,69,3999.0,128.0,,,4001,197,,,,,4000.5,0.0
0,27700,STRAWBERRIES,3999,192,,,,,4001,192,,,,,4000.0,0.0
0,27800,STRAWBERRIES,3999,185,,,,,4000,63,4001.0,114.0,,,3999.5,0.0
0,27900,STRAWBERRIES,3999,65,3998.0,161.0,,,4000,226,,,,,3999.5,0.0
0,28000,STRAWBERRIES,3999,57,3998.0,187.0,,,4000,244,,,,,3999.5,0.0
0,28100,STRAWBERRIES,3999,209,,,,,4001,209,,,,,4000.0,0.0
0,28200,STRAWBERRIES,3999,238,,,,,4001,238,,,,,4000.0,0.0
0,28300,STRAWBERRIES,3999,213,,,,,4000,90,4001.0,123.0,,,3999.5,0.0
0,28400,STRAWBERRIES,3999,214,,,,,4001,214,,,,,4000.0,0.0
0,28500,STRAWBERRIES,3999,203,,,,,4001,203,,,,,4000.0,0.0
0,28600,STRAWBERRIES,3999,203,,,,,4000,97,4001.0,106.0,,,3999.5,0.0
0,28700,STRAWBERRIES,3999,242,,,,,4001,242,,,,,4000.0,0.0
0,28800,STRAWBERRIES,3999,215,,,,,4001,215,,,,,4000.0,0.0
0,28900,STRAWBERRIES,3999,287,,,,,4001,287,,,,,4000.0,0.0
0,29000,STRAWBERRIES,3999,76,3998.0,141.0,,,4000,217,,,,,3999.5,0.0
0,29100,STRAWBERRIES,3999,59,3998.0,175.0,,,4000,234,,,,,3999.5,0.0
0,29200,STRAWBERRIES,3999,53,3998.0,175.0,,,4000,228,,,,,3999.5,0.0
0,29300,STRAWBERRIES,3999,83,3998.0,179.0,,,4000,262,,,,,3999.5,0.0
0,29400,STRAWBERRIES,3999,218,,,,,4000,218,,,,,3999.5,0.0
0,29500,STRAWBERRIES,3999,184,,,,,4000,184,,,,,3999.5,0.0
0,29600,STRAWBERRIES,3998,241,,,,,4000,248,,,,,3999.0,0.0
0,29700,STRAWBERRIES,3998,245,,,,,4000,245,,,,,3999.0,0.0
0,29800,STRAWBERRIES,3998,250,,,,,3999,50,4000.0,200.0,,,3998.5,0.0
0,29900,STRAWBERRIES,3998,60,3997.0,150.0,,,3999,210,,,,,3998.5,0.0
0,30000,STRAWBERRIES,3998,79,3997.0,100.0,,,3999,179,,,,,3998.5,0.0
0,30100,STRAWBERRIES,3997,242,,,,,3998,242,,,,,3997.5,0.0
0,30200,STRAWBERRIES,3997,264,,,,,3999,264,,,,,3998.0,0.0
0,30300,STRAWBERRIES,3997,201,,,,,3998,65,3999.0,130.0,,,3997.5,0.0
0,30400,STRAWBERRIES,3997,272,,,,,3999,272,,,,,3998.0,0.0
